,term,crn,location,day,start,end
27,Summer2017,57139,DSB 112,M,2017-07-24T18:00:00,2017-07-24T21:30:00
28,Summer2017,57139,DSB 112,W,2017-07-26T18:00:00,2017-07-26T21:30:00
29,Summer2017,57139,DSB 112,M,2017-07-31T18:00:00,2017-07-31T21:30:00
30,Summer2017,57139,DSB 112,W,2017-08-02T18:00:00,2017-08-02T21:30:00
31,Summer2017,57139,DSB 112,M,2017-08-07T18:00:00,2017-08-07T21:30:00
32,Summer2017,57139,DSB 112,W,2017-08-09T18:00:00,2017-08-09T21:30:00
33,Summer2017,57139,DSB 112,M,2017-08-14T18:00:00,2017-08-14T21:30:00
34,Summer2017,57332,DSB 115,M,2017-05-22T18:00:00,2017-05-22T21:30:00
35,Summer2017,57332,DSB 115,W,2017-05-24T18:00:00,2017-05-24T21:30:00
36,Summer2017,57332,DSB 115,W,2017-05-31T18:00:00,2017-05-31T21:30:00
37,Summer2017,57332,DSB 115,M,2017-06-05T18:00:00,2017-06-05T21:30:00
38,Summer2017,57332,DSB 115,W,2017-06-07T18:00:00,2017-06-07T21:30:00
39,Summer2017,57332,DSB 115,M,2017-06-12T18:00:00,2017-06-12T21:30:00
40,Summer2017,57332,DSB 115,W,2017-06-14T18:00:00,2017-06-14T21:30:00
41,Summer2017,57332,DSB 115,M,2017-06-19T18:00:00,2017-06-19T21:30:00
42,Summer2017,57332,DSB 115,M,2017-05-22T08:30:00,2017-05-22T16:30:00
43,Summer2017,57332,DSB 115,W,2017-05-24T08:30:00,2017-05-24T16:30:00
44,Summer2017,57332,DSB 115,W,2017-05-31T08:30:00,2017-05-31T16:30:00
45,Summer2017,57332,DSB 115,M,2017-06-05T08:30:00,2017-06-05T16:30:00
46,Summer2017,57332,DSB 115,W,2017-06-07T08:30:00,2017-06-07T16:30:00
47,Summer2017,57332,DSB 115,M,2017-06-12T08:30:00,2017-06-12T16:30:00
48,Summer2017,57332,DSB 115,W,2017-06-14T08:30:00,2017-06-14T16:30:00
49,Summer2017,57332,DSB 115,M,2017-06-19T08:30:00,2017-06-19T16:30:00
50,Summer2017,57332,DSB 115,S,2017-06-10T08:30:00,2017-06-10T16:30:00
51,Summer2017,57332,DSB 115,S,2017-06-17T08:30:00,2017-06-17T16:30:00
52,Summer2017,57155,DSB 108,M,2017-05-22T18:00:00,2017-05-22T21:30:00
53,Summer2017,57155,DSB 108,M,2017-06-05T18:00:00,2017-06-05T21:30:00
54,Summer2017,57155,DSB 108,M,2017-06-12T18:00:00,2017-06-12T21:30:00
55,Summer2017,57155,DSB 108,M,2017-06-19T18:00:00,2017-06-19T21:30:00
56,Summer2017,57155,DSB 110A,M,2017-05-22T18:00:00,2017-05-22T21:30:00
57,Summer2017,57155,DSB 110A,M,2017-06-05T18:00:00,2017-06-05T21:30:00
58,Summer2017,57155,DSB 110A,M,2017-06-12T18:00:00,2017-06-12T21:30:00
59,Summer2017,57155,DSB 110A,M,2017-06-19T18:00:00,2017-06-19T21:30:00
60,Summer2017,57155,DSB 110A,R,2017-05-25T18:00:00,2017-05-25T21:30:00
61,Summer2017,57155,DSB 108,M,2017-05-22T18:00:00,2017-05-22T21:30:00
62,Summer2017,57155,DSB 108,M,2017-06-05T18:00:00,2017-06-05T21:30:00
63,Summer2017,57155,DSB 108,M,2017-06-12T18:00:00,2017-06-12T21:30:00
64,Summer2017,57155,DSB 108,M,2017-06-19T18:00:00,2017-06-19T21:30:00
65,Summer2017,57155,DSB 108,R,2017-05-25T18:00:00,2017-05-25T21:30:00
66,Summer2017,57155,DSB 108,T,2017-05-30T18:00:00,2017-05-30T21:30:00
67,Summer2017,57155,DSB 110A,M,2017-05-22T09:00:00,2017-05-22T12:30:00
68,Summer2017,57155,DSB 110A,M,2017-06-05T09:00:00,2017-06-05T12:30:00
69,Summer2017,57155,DSB 110A,M,2017-06-12T09:00:00,2017-06-12T12:30:00
70,Summer2017,57155,DSB 110A,M,2017-06-19T09:00:00,2017-06-19T12:30:00
71,Summer2017,57155,DSB 110A,R,2017-05-25T09:00:00,2017-05-25T12:30:00
72,Summer2017,57155,DSB 110A,T,2017-05-30T09:00:00,2017-05-30T12:30:00
73,Summer2017,57155,DSB 110A,S,2017-06-03T09:00:00,2017-06-03T12:30:00
74,Summer2017,57155,DSB 110A,S,2017-06-10T09:00:00,2017-06-10T12:30:00
75,Summer2017,57155,DSB 110A,S,2017-06-17T09:00:00,2017-06-17T12:30:00
76,Summer2017,57155,DSB 110A,S,2017-06-24T09:00:00,2017-06-24T12:30:00
77,Summer2017,57155,DSB 110A,M,2017-05-22T13:00:00,2017-05-22T16:30:00
78,Summer2017,57155,DSB 110A,M,2017-06-05T13:00:00,2017-06-05T16:30:00
79,Summer2017,57155,DSB 110A,M,2017-06-12T13:00:00,2017-06-12T16:30:00
80,Summer2017,57155,DSB 110A,M,2017-06-19T13:00:00,2017-06-19T16:30:00
81,Summer2017,57155,DSB 110A,R,2017-05-25T13:00:00,2017-05-25T16:30:00
82,Summer2017,57155,DSB 110A,T,2017-05-30T13:00:00,2017-05-30T16:30:00
83,Summer2017,57155,DSB 110A,S,2017-06-03T13:00:00,2017-06-03T16:30:00
84,Summer2017,57155,DSB 110A,S,2017-06-10T13:00:00,2017-06-10T16:30:00
85,Summer2017,57155,DSB 110A,S,2017-06-17T13:00:00,2017-06-17T16:30:00
86,Summer2017,57155,DSB 110A,S,2017-06-24T13:00:00,2017-06-24T16:30:00
87,Summer2017,57155,DSB 110A,S,2017-06-03T13:00:00,2017-06-03T16:30:00
88,Summer2017,57155,DSB 110A,S,2017-06-10T13:00:00,2017-06-10T16:30:00
89,Summer2017,57156,DSB 104,T,2017-05-23T18:00:00,2017-05-23T21:30:00
90,Summer2017,57156,DSB 110A,T,2017-05-23T18:00:00,2017-05-23T21:30:00
91,Summer2017,57156,DSB 110A,R,2017-05-25T18:00:00,2017-05-25T21:30:00
92,Summer2017,57156,DSB 104,T,2017-05-23T18:00:00,2017-05-23T21:30:00
93,Summer2017,57156,DSB 104,R,2017-05-25T18:00:00,2017-05-25T21:30:00
94,Summer2017,57156,DSB 104,W,2017-05-31T18:00:00,2017-05-31T21:30:00
95,Summer2017,57156,DSB 104,W,2017-06-07T18:00:00,2017-06-07T21:30:00
96,Summer2017,57156,DSB 104,W,2017-06-14T18:00:00,2017-06-14T21:30:00
97,Summer2017,57156,DSB 110A,T,2017-05-23T09:00:00,2017-05-23T12:30:00
98,Summer2017,57156,DSB 110A,R,2017-05-25T09:00:00,2017-05-25T12:30:00
99,Summer2017,57156,DSB 110A,W,2017-05-31T09:00:00,2017-05-31T12:30:00
100,Summer2017,57156,DSB 110A,W,2017-06-07T09:00:00,2017-06-07T12:30:00
101,Summer2017,57156,DSB 110A,W,2017-06-14T09:00:00,2017-06-14T12:30:00
102,Summer2017,57156,DSB 110A,S,2017-06-03T09:00:00,2017-06-03T12:30:00
103,Summer2017,57156,DSB 110A,S,2017-06-10T09:00:00,2017-06-10T12:30:00
104,Summer2017,57156,DSB 110A,S,2017-06-17T09:00:00,2017-06-17T12:30:00
105,Summer2017,57156,DSB 110A,S,2017-06-24T09:00:00,2017-06-24T12:30:00
106,Summer2017,57156,DSB 110A,T,2017-05-23T13:00:00,2017-05-23T16:30:00
107,Summer2017,57156,DSB 110A,R,2017-05-25T13:00:00,2017-05-25T16:30:00
108,Summer2017,57156,DSB 110A,W,2017-05-31T13:00:00,2017-05-31T16:30:00
109,Summer2017,57156,DSB 110A,W,2017-06-07T13:00:00,2017-06-07T16:30:00
110,Summer2017,57156,DSB 110A,W,2017-06-14T13:00:00,2017-06-14T16:30:00
111,Summer2017,57156,DSB 110A,S,2017-06-03T13:00:00,2017-06-03T16:30:00
112,Summer2017,57156,DSB 110A,S,2017-06-10T13:00:00,2017-06-10T16:30:00
113,Summer2017,57156,DSB 110A,S,2017-06-17T13:00:00,2017-06-17T16:30:00
114,Summer2017,57156,DSB 110A,S,2017-06-24T13:00:00,2017-06-24T16:30:00
115,Summer2017,57156,DSB 110A,S,2017-06-03T13:00:00,2017-06-03T16:30:00
116,Summer2017,57156,DSB 110A,S,2017-06-10T13:00:00,2017-06-10T16:30:00
117,Summer2017,57127,DSB 112,M,2017-05-22T08:00:00,2017-05-22T10:30:00
118,Summer2017,57127,DSB 112,W,2017-05-24T08:00:00,2017-05-24T10:30:00
119,Summer2017,57127,DSB 112,F,2017-05-26T08:00:00,2017-05-26T10:30:00
120,Summer2017,57127,DSB 112,W,2017-05-31T08:00:00,2017-05-31T10:30:00
121,Summer2017,57127,DSB 112,F,2017-06-02T08:00:00,2017-06-02T10:30:00
122,Summer2017,57127,DSB 112,M,2017-06-05T08:00:00,2017-06-05T10:30:00
123,Summer2017,57127,DSB 112,W,2017-06-07T08:00:00,2017-06-07T10:30:00
124,Summer2017,57127,DSB 112,F,2017-06-09T08:00:00,2017-06-09T10:30:00
125,Summer2017,57127,DSB 112,M,2017-06-12T08:00:00,2017-06-12T10:30:00
126,Summer2017,57127,DSB 112,W,2017-06-14T08:00:00,2017-06-14T10:30:00
127,Summer2017,57127,DSB 112,F,2017-06-16T08:00:00,2017-06-16T10:30:00
128,Summer2017,57127,DSB 112,M,2017-06-19T08:00:00,2017-06-19T10:30:00
129,Summer2017,57127,DSB 112,W,2017-06-21T08:00:00,2017-06-21T10:30:00
130,Summer2017,57127,DSB 112,F,2017-06-23T08:00:00,2017-06-23T10:30:00
131,Summer2017,57127,DSB 112,M,2017-06-26T08:00:00,2017-06-26T10:30:00
132,Summer2017,57127,DSB 112,W,2017-06-28T08:00:00,2017-06-28T10:30:00
133,Summer2017,57127,DSB 112,F,2017-06-30T08:00:00,2017-06-30T10:30:00
134,Summer2017,57128,DSB 112,M,2017-05-22T11:00:00,2017-05-22T13:30:00
135,Summer2017,57128,DSB 112,W,2017-05-24T11:00:00,2017-05-24T13:30:00
136,Summer2017,57128,DSB 112,F,2017-05-26T11:00:00,2017-05-26T13:30:00
137,Summer2017,57128,DSB 112,W,2017-05-31T11:00:00,2017-05-31T13:30:00
138,Summer2017,57128,DSB 112,F,2017-06-02T11:00:00,2017-06-02T13:30:00
139,Summer2017,57128,DSB 112,M,2017-06-05T11:00:00,2017-06-05T13:30:00
140,Summer2017,57128,DSB 112,W,2017-06-07T11:00:00,2017-06-07T13:30:00
141,Summer2017,57128,DSB 112,F,2017-06-09T11:00:00,2017-06-09T13:30:00
142,Summer2017,57128,DSB 112,M,2017-06-12T11:00:00,2017-06-12T13:30:00
143,Summer2017,57128,DSB 112,W,2017-06-14T11:00:00,2017-06-14T13:30:00
144,Summer2017,57128,DSB 112,F,2017-06-16T11:00:00,2017-06-16T13:30:00
145,Summer2017,57128,DSB 112,M,2017-06-19T11:00:00,2017-06-19T13:30:00
146,Summer2017,57128,DSB 112,W,2017-06-21T11:00:00,2017-06-21T13:30:00
147,Summer2017,57128,DSB 112,F,2017-06-23T11:00:00,2017-06-23T13:30:00
148,Summer2017,57128,DSB 112,M,2017-06-26T11:00:00,2017-06-26T13:30:00
149,Summer2017,57128,DSB 112,W,2017-06-28T11:00:00,2017-06-28T13:30:00
150,Summer2017,57128,DSB 112,F,2017-06-30T11:00:00,2017-06-30T13:30:00
151,Summer2017,57333,DSB 112,M,2017-05-22T14:00:00,2017-05-22T16:30:00
152,Summer2017,57333,DSB 112,W,2017-05-24T14:00:00,2017-05-24T16:30:00
153,Summer2017,57333,DSB 112,F,2017-05-26T14:00:00,2017-05-26T16:30:00
154,Summer2017,57333,DSB 112,W,2017-05-31T14:00:00,2017-05-31T16:30:00
155,Summer2017,57333,DSB 112,F,2017-06-02T14:00:00,2017-06-02T16:30:00
156,Summer2017,57333,DSB 112,M,2017-06-05T14:00:00,2017-06-05T16:30:00
157,Summer2017,57333,DSB 112,W,2017-06-07T14:00:00,2017-06-07T16:30:00
158,Summer2017,57333,DSB 112,F,2017-06-09T14:00:00,2017-06-09T16:30:00
159,Summer2017,57333,DSB 112,M,2017-06-12T14:00:00,2017-06-12T16:30:00
160,Summer2017,57333,DSB 112,W,2017-06-14T14:00:00,2017-06-14T16:30:00
161,Summer2017,57333,DSB 112,F,2017-06-16T14:00:00,2017-06-16T16:30:00
162,Summer2017,57333,DSB 112,M,2017-06-19T14:00:00,2017-06-19T16:30:00
163,Summer2017,57333,DSB 112,W,2017-06-21T14:00:00,2017-06-21T16:30:00
164,Summer2017,57333,DSB 112,F,2017-06-23T14:00:00,2017-06-23T16:30:00
165,Summer2017,57333,DSB 112,M,2017-06-26T14:00:00,2017-06-26T16:30:00
166,Summer2017,57333,DSB 112,W,2017-06-28T14:00:00,2017-06-28T16:30:00
167,Summer2017,57333,DSB 112,F,2017-06-30T14:00:00,2017-06-30T16:30:00
168,Summer2017,57129,DSB 115,R,2017-06-08T08:00:00,2017-06-08T11:30:00
169,Summer2017,57129,DSB 115,R,2017-06-15T08:00:00,2017-06-15T11:30:00
170,Summer2017,57129,DSB 115,R,2017-06-22T08:00:00,2017-06-22T11:30:00
171,Summer2017,57129,DSB 115,R,2017-06-29T08:00:00,2017-06-29T11:30:00
172,Summer2017,57129,DSB 105,R,2017-06-08T12:30:00,2017-06-08T16:00:00
173,Summer2017,57129,DSB 105,R,2017-06-15T12:30:00,2017-06-15T16:00:00
174,Summer2017,57129,DSB 105,R,2017-06-22T12:30:00,2017-06-22T16:00:00
175,Summer2017,57129,DSB 105,R,2017-06-29T12:30:00,2017-06-29T16:00:00
176,Summer2017,57129,DSB 105,T,2017-06-13T12:30:00,2017-06-13T16:00:00
177,Summer2017,57129,DSB 105,T,2017-06-20T12:30:00,2017-06-20T16:00:00
178,Summer2017,57129,DSB 105,T,2017-06-27T12:30:00,2017-06-27T16:00:00
179,Summer2017,57129,DSB 105,R,2017-06-08T12:30:00,2017-06-08T16:00:00
180,Summer2017,57129,DSB 105,R,2017-06-15T12:30:00,2017-06-15T16:00:00
181,Summer2017,57129,DSB 105,R,2017-06-22T12:30:00,2017-06-22T16:00:00
182,Summer2017,57129,DSB 105,R,2017-06-29T12:30:00,2017-06-29T16:00:00
183,Summer2017,57129,DSB 105,T,2017-06-13T12:30:00,2017-06-13T16:00:00
184,Summer2017,57129,DSB 105,T,2017-06-20T12:30:00,2017-06-20T16:00:00
185,Summer2017,57129,DSB 105,T,2017-06-27T12:30:00,2017-06-27T16:00:00
186,Summer2017,57129,DSB 105,W,2017-07-05T12:30:00,2017-07-05T16:00:00
187,Summer2017,57129,DSB 115,R,2017-06-08T08:00:00,2017-06-08T11:30:00
188,Summer2017,57129,DSB 115,R,2017-06-15T08:00:00,2017-06-15T11:30:00
189,Summer2017,57129,DSB 115,R,2017-06-22T08:00:00,2017-06-22T11:30:00
190,Summer2017,57129,DSB 115,R,2017-06-29T08:00:00,2017-06-29T11:30:00
191,Summer2017,57129,DSB 115,T,2017-06-13T08:00:00,2017-06-13T11:30:00
192,Summer2017,57129,DSB 115,T,2017-06-20T08:00:00,2017-06-20T11:30:00
193,Summer2017,57129,DSB 115,T,2017-06-27T08:00:00,2017-06-27T11:30:00
194,Summer2017,57129,DSB 115,W,2017-07-05T08:00:00,2017-07-05T11:30:00
195,Summer2017,57129,DSB 115,F,2017-07-07T08:00:00,2017-07-07T11:30:00
196,Summer2017,57129,DSB 115,R,2017-06-08T08:00:00,2017-06-08T11:30:00
197,Summer2017,57129,DSB 115,R,2017-06-15T08:00:00,2017-06-15T11:30:00
198,Summer2017,57129,DSB 115,R,2017-06-22T08:00:00,2017-06-22T11:30:00
199,Summer2017,57129,DSB 115,R,2017-06-29T08:00:00,2017-06-29T11:30:00
200,Summer2017,57129,DSB 115,T,2017-06-13T08:00:00,2017-06-13T11:30:00
201,Summer2017,57129,DSB 115,T,2017-06-20T08:00:00,2017-06-20T11:30:00
202,Summer2017,57129,DSB 115,T,2017-06-27T08:00:00,2017-06-27T11:30:00
203,Summer2017,57129,DSB 115,W,2017-07-05T08:00:00,2017-07-05T11:30:00
204,Summer2017,57129,DSB 115,F,2017-07-07T08:00:00,2017-07-07T11:30:00
205,Summer2017,57129,DSB 115,T,2017-07-11T08:00:00,2017-07-11T11:30:00
206,Summer2017,57129,DSB 115,R,2017-07-13T08:00:00,2017-07-13T11:30:00
207,Summer2017,57129,DSB 105,R,2017-06-08T09:00:00,2017-06-08T12:30:00
208,Summer2017,57129,DSB 105,R,2017-06-15T09:00:00,2017-06-15T12:30:00
209,Summer2017,57129,DSB 105,R,2017-06-22T09:00:00,2017-06-22T12:30:00
210,Summer2017,57129,DSB 105,R,2017-06-29T09:00:00,2017-06-29T12:30:00
211,Summer2017,57129,DSB 105,T,2017-06-13T09:00:00,2017-06-13T12:30:00
212,Summer2017,57129,DSB 105,T,2017-06-20T09:00:00,2017-06-20T12:30:00
213,Summer2017,57129,DSB 105,T,2017-06-27T09:00:00,2017-06-27T12:30:00
214,Summer2017,57129,DSB 105,W,2017-07-05T09:00:00,2017-07-05T12:30:00
215,Summer2017,57129,DSB 105,F,2017-07-07T09:00:00,2017-07-07T12:30:00
216,Summer2017,57129,DSB 105,T,2017-07-11T09:00:00,2017-07-11T12:30:00
217,Summer2017,57129,DSB 105,R,2017-07-13T09:00:00,2017-07-13T12:30:00
218,Summer2017,57129,DSB 105,S,2017-07-15T09:00:00,2017-07-15T12:30:00
219,Summer2017,57130,DSB 115,R,2017-06-08T12:30:00,2017-06-08T16:00:00
220,Summer2017,57130,DSB 115,R,2017-06-15T12:30:00,2017-06-15T16:00:00
221,Summer2017,57130,DSB 115,R,2017-06-22T12:30:00,2017-06-22T16:00:00
222,Summer2017,57130,DSB 115,R,2017-06-29T12:30:00,2017-06-29T16:00:00
223,Summer2017,57130,DSB 105,R,2017-06-08T12:30:00,2017-06-08T16:00:00
224,Summer2017,57130,DSB 105,R,2017-06-15T12:30:00,2017-06-15T16:00:00
225,Summer2017,57130,DSB 105,R,2017-06-22T12:30:00,2017-06-22T16:00:00
226,Summer2017,57130,DSB 105,R,2017-06-29T12:30:00,2017-06-29T16:00:00
227,Summer2017,57130,DSB 105,T,2017-06-13T12:30:00,2017-06-13T16:00:00
228,Summer2017,57130,DSB 105,T,2017-06-20T12:30:00,2017-06-20T16:00:00
229,Summer2017,57130,DSB 105,T,2017-06-27T12:30:00,2017-06-27T16:00:00
230,Summer2017,57130,DSB 105,R,2017-06-08T12:30:00,2017-06-08T16:00:00
231,Summer2017,57130,DSB 105,R,2017-06-15T12:30:00,2017-06-15T16:00:00
232,Summer2017,57130,DSB 105,R,2017-06-22T12:30:00,2017-06-22T16:00:00
233,Summer2017,57130,DSB 105,R,2017-06-29T12:30:00,2017-06-29T16:00:00
234,Summer2017,57130,DSB 105,T,2017-06-13T12:30:00,2017-06-13T16:00:00
235,Summer2017,57130,DSB 105,T,2017-06-20T12:30:00,2017-06-20T16:00:00
236,Summer2017,57130,DSB 105,T,2017-06-27T12:30:00,2017-06-27T16:00:00
237,Summer2017,57130,DSB 105,W,2017-07-05T12:30:00,2017-07-05T16:00:00
238,Summer2017,57130,DSB 115,R,2017-06-08T12:30:00,2017-06-08T16:00:00
239,Summer2017,57130,DSB 115,R,2017-06-15T12:30:00,2017-06-15T16:00:00
240,Summer2017,57130,DSB 115,R,2017-06-22T12:30:00,2017-06-22T16:00:00
241,Summer2017,57130,DSB 115,R,2017-06-29T12:30:00,2017-06-29T16:00:00
242,Summer2017,57130,DSB 115,T,2017-06-13T12:30:00,2017-06-13T16:00:00
243,Summer2017,57130,DSB 115,T,2017-06-20T12:30:00,2017-06-20T16:00:00
244,Summer2017,57130,DSB 115,T,2017-06-27T12:30:00,2017-06-27T16:00:00
245,Summer2017,57130,DSB 115,W,2017-07-05T12:30:00,2017-07-05T16:00:00
246,Summer2017,57130,DSB 115,F,2017-07-07T12:30:00,2017-07-07T16:00:00
247,Summer2017,57130,DSB 115,R,2017-06-08T12:30:00,2017-06-08T16:00:00
248,Summer2017,57130,DSB 115,R,2017-06-15T12:30:00,2017-06-15T16:00:00
249,Summer2017,57130,DSB 115,R,2017-06-22T12:30:00,2017-06-22T16:00:00
250,Summer2017,57130,DSB 115,R,2017-06-29T12:30:00,2017-06-29T16:00:00
251,Summer2017,57130,DSB 115,T,2017-06-13T12:30:00,2017-06-13T16:00:00
252,Summer2017,57130,DSB 115,T,2017-06-20T12:30:00,2017-06-20T16:00:00
253,Summer2017,57130,DSB 115,T,2017-06-27T12:30:00,2017-06-27T16:00:00
254,Summer2017,57130,DSB 115,W,2017-07-05T12:30:00,2017-07-05T16:00:00
255,Summer2017,57130,DSB 115,F,2017-07-07T12:30:00,2017-07-07T16:00:00
256,Summer2017,57130,DSB 115,T,2017-07-11T12:30:00,2017-07-11T16:00:00
257,Summer2017,57130,DSB 115,R,2017-07-13T12:30:00,2017-07-13T16:00:00
258,Summer2017,57130,DSB 105,R,2017-06-08T09:00:00,2017-06-08T12:30:00
259,Summer2017,57130,DSB 105,R,2017-06-15T09:00:00,2017-06-15T12:30:00
260,Summer2017,57130,DSB 105,R,2017-06-22T09:00:00,2017-06-22T12:30:00
261,Summer2017,57130,DSB 105,R,2017-06-29T09:00:00,2017-06-29T12:30:00
262,Summer2017,57130,DSB 105,T,2017-06-13T09:00:00,2017-06-13T12:30:00
263,Summer2017,57130,DSB 105,T,2017-06-20T09:00:00,2017-06-20T12:30:00
264,Summer2017,57130,DSB 105,T,2017-06-27T09:00:00,2017-06-27T12:30:00
265,Summer2017,57130,DSB 105,W,2017-07-05T09:00:00,2017-07-05T12:30:00
266,Summer2017,57130,DSB 105,F,2017-07-07T09:00:00,2017-07-07T12:30:00
267,Summer2017,57130,DSB 105,T,2017-07-11T09:00:00,2017-07-11T12:30:00
268,Summer2017,57130,DSB 105,R,2017-07-13T09:00:00,2017-07-13T12:30:00
269,Summer2017,57130,DSB 105,S,2017-07-15T09:00:00,2017-07-15T12:30:00
270,Summer2017,57334,DSB 109,R,2017-06-08T12:30:00,2017-06-08T16:00:00
271,Summer2017,57334,DSB 109,R,2017-06-15T12:30:00,2017-06-15T16:00:00
272,Summer2017,57334,DSB 109,R,2017-06-22T12:30:00,2017-06-22T16:00:00
273,Summer2017,57334,DSB 109,R,2017-06-29T12:30:00,2017-06-29T16:00:00
274,Summer2017,57334,DSB 109,R,2017-06-08T12:30:00,2017-06-08T16:00:00
275,Summer2017,57334,DSB 109,R,2017-06-15T12:30:00,2017-06-15T16:00:00
276,Summer2017,57334,DSB 109,R,2017-06-22T12:30:00,2017-06-22T16:00:00
277,Summer2017,57334,DSB 109,R,2017-06-29T12:30:00,2017-06-29T16:00:00
278,Summer2017,57334,DSB 109,T,2017-06-13T12:30:00,2017-06-13T16:00:00
279,Summer2017,57334,DSB 109,T,2017-06-20T12:30:00,2017-06-20T16:00:00
280,Summer2017,57334,DSB 109,T,2017-06-27T12:30:00,2017-06-27T16:00:00
281,Summer2017,57334,DSB 109,R,2017-06-08T12:30:00,2017-06-08T16:00:00
282,Summer2017,57334,DSB 109,R,2017-06-15T12:30:00,2017-06-15T16:00:00
283,Summer2017,57334,DSB 109,R,2017-06-22T12:30:00,2017-06-22T16:00:00
284,Summer2017,57334,DSB 109,R,2017-06-29T12:30:00,2017-06-29T16:00:00
285,Summer2017,57334,DSB 109,T,2017-06-13T12:30:00,2017-06-13T16:00:00
286,Summer2017,57334,DSB 109,T,2017-06-20T12:30:00,2017-06-20T16:00:00
287,Summer2017,57334,DSB 109,T,2017-06-27T12:30:00,2017-06-27T16:00:00
288,Summer2017,57334,DSB 109,W,2017-07-05T12:30:00,2017-07-05T16:00:00
289,Summer2017,57334,DSB 109,R,2017-06-08T12:30:00,2017-06-08T16:00:00
290,Summer2017,57334,DSB 109,R,2017-06-15T12:30:00,2017-06-15T16:00:00
291,Summer2017,57334,DSB 109,R,2017-06-22T12:30:00,2017-06-22T16:00:00
292,Summer2017,57334,DSB 109,R,2017-06-29T12:30:00,2017-06-29T16:00:00
293,Summer2017,57334,DSB 109,T,2017-06-13T12:30:00,2017-06-13T16:00:00
294,Summer2017,57334,DSB 109,T,2017-06-20T12:30:00,2017-06-20T16:00:00
295,Summer2017,57334,DSB 109,T,2017-06-27T12:30:00,2017-06-27T16:00:00
296,Summer2017,57334,DSB 109,W,2017-07-05T12:30:00,2017-07-05T16:00:00
297,Summer2017,57334,DSB 109,F,2017-07-07T12:30:00,2017-07-07T16:00:00
298,Summer2017,57334,DSB 109,R,2017-06-08T12:30:00,2017-06-08T16:00:00
299,Summer2017,57334,DSB 109,R,2017-06-15T12:30:00,2017-06-15T16:00:00
300,Summer2017,57334,DSB 109,R,2017-06-22T12:30:00,2017-06-22T16:00:00
301,Summer2017,57334,DSB 109,R,2017-06-29T12:30:00,2017-06-29T16:00:00
302,Summer2017,57334,DSB 109,T,2017-06-13T12:30:00,2017-06-13T16:00:00
303,Summer2017,57334,DSB 109,T,2017-06-20T12:30:00,2017-06-20T16:00:00
304,Summer2017,57334,DSB 109,T,2017-06-27T12:30:00,2017-06-27T16:00:00
305,Summer2017,57334,DSB 109,W,2017-07-05T12:30:00,2017-07-05T16:00:00
306,Summer2017,57334,DSB 109,F,2017-07-07T12:30:00,2017-07-07T16:00:00
307,Summer2017,57334,DSB 109,T,2017-07-11T12:30:00,2017-07-11T16:00:00
308,Summer2017,57334,DSB 109,R,2017-07-13T12:30:00,2017-07-13T16:00:00
