,term,crn,location,day,start,end
68,Winter2018,11833,DSB 109,T,2018-01-02T08:30:00,2018-01-02T16:30:00
69,Winter2018,11833,DSB 109,W,2018-01-03T08:30:00,2018-01-03T16:30:00
70,Winter2018,11833,DSB 109,R,2018-01-04T08:30:00,2018-01-04T16:30:00
71,Winter2018,11833,DSB 109,F,2018-01-05T08:30:00,2018-01-05T16:30:00
72,Winter2018,11833,DSB 109,M,2018-01-08T08:30:00,2018-01-08T16:30:00
73,Winter2018,11833,DSB 109,T,2018-01-09T08:30:00,2018-01-09T16:30:00
74,Winter2018,11833,DSB 109,W,2018-01-10T08:30:00,2018-01-10T16:30:00
75,Winter2018,11833,DSB 109,R,2018-01-11T08:30:00,2018-01-11T16:30:00
76,Winter2018,11833,DSB 109,S,2018-01-06T08:30:00,2018-01-06T16:30:00
77,Winter2018,11833,DSB 109,S,2018-01-13T08:30:00,2018-01-13T16:30:00
78,Winter2018,11830,JGS 25,R,2018-01-04T08:30:00,2018-01-04T16:30:00
79,Winter2018,11830,JGS 25,F,2018-01-05T08:30:00,2018-01-05T16:30:00
80,Winter2018,11830,JGS 25,M,2018-01-08T08:30:00,2018-01-08T16:30:00
81,Winter2018,11830,JGS 25,T,2018-01-09T08:30:00,2018-01-09T16:30:00
82,Winter2018,11830,JGS 25,W,2018-01-10T08:30:00,2018-01-10T16:30:00
83,Winter2018,11819,DMH 331,R,2018-01-04T08:30:00,2018-01-04T16:30:00
84,Winter2018,11819,DMH 331,F,2018-01-05T08:30:00,2018-01-05T16:30:00
85,Winter2018,11819,DMH 331,M,2018-01-08T08:30:00,2018-01-08T16:30:00
86,Winter2018,11819,DMH 331,T,2018-01-09T08:30:00,2018-01-09T16:30:00
87,Winter2018,11819,DMH 331,W,2018-01-10T08:30:00,2018-01-10T16:30:00
88,Winter2018,11832,LYL 22,R,2018-01-04T08:30:00,2018-01-04T16:30:00
89,Winter2018,11832,LYL 22,F,2018-01-05T08:30:00,2018-01-05T16:30:00
90,Winter2018,11832,LYL 22,M,2018-01-08T08:30:00,2018-01-08T16:30:00
91,Winter2018,11832,LYL 22,T,2018-01-09T08:30:00,2018-01-09T16:30:00
92,Winter2018,11832,LYL 22,W,2018-01-10T08:30:00,2018-01-10T16:30:00
