,term,crn,location,day,start,end
145,Winter2017,11721,CNS 15,W,2017-01-11T09:00:00,2017-01-11T15:00:00
146,Winter2017,11721,CNS 15,R,2017-01-12T09:00:00,2017-01-12T15:00:00
147,Winter2017,11721,CNS 15,T,2017-01-03T09:00:00,2017-01-03T15:00:00
148,Winter2017,11721,CNS 15,W,2017-01-04T09:00:00,2017-01-04T15:00:00
149,Winter2017,11721,CNS 15,R,2017-01-05T09:00:00,2017-01-05T15:00:00
150,Winter2017,11721,CNS 15,M,2017-01-09T09:00:00,2017-01-09T15:00:00
151,Winter2017,11721,CNS 15,T,2017-01-10T09:00:00,2017-01-10T15:00:00
152,Winter2017,11721,CNS 15,W,2017-01-11T09:00:00,2017-01-11T15:00:00
153,Winter2017,11721,CNS 15,R,2017-01-12T09:00:00,2017-01-12T15:00:00
154,Winter2017,11721,CNS 15,S,2017-01-07T09:00:00,2017-01-07T15:00:00
155,Winter2017,11721,CNS 15,S,2017-01-07T09:00:00,2017-01-07T15:00:00
156,Winter2017,11726,CNS 15,T,2017-01-03T16:30:00,2017-01-03T19:30:00
157,Winter2017,11726,CNS 15,W,2017-01-04T16:30:00,2017-01-04T19:30:00
158,Winter2017,11726,CNS 15,R,2017-01-05T16:30:00,2017-01-05T19:30:00
159,Winter2017,11726,CNS 15,M,2017-01-09T16:30:00,2017-01-09T19:30:00
160,Winter2017,11726,CNS 15,T,2017-01-10T16:30:00,2017-01-10T19:30:00
161,Winter2017,11726,CNS 15,W,2017-01-11T16:30:00,2017-01-11T19:30:00
162,Winter2017,11726,CNS 15,R,2017-01-12T16:30:00,2017-01-12T19:30:00
163,Winter2017,11726,CNS 108,T,2017-01-03T16:30:00,2017-01-03T19:30:00
164,Winter2017,11726,CNS 108,W,2017-01-04T16:30:00,2017-01-04T19:30:00
165,Winter2017,11726,CNS 108,R,2017-01-05T16:30:00,2017-01-05T19:30:00
166,Winter2017,11726,CNS 108,M,2017-01-09T16:30:00,2017-01-09T19:30:00
167,Winter2017,11726,CNS 108,T,2017-01-10T16:30:00,2017-01-10T19:30:00
168,Winter2017,11726,CNS 108,W,2017-01-11T16:30:00,2017-01-11T19:30:00
169,Winter2017,11726,CNS 108,R,2017-01-12T16:30:00,2017-01-12T19:30:00
170,Winter2017,11726,CNS 108,T,2017-01-03T16:30:00,2017-01-03T19:30:00
171,Winter2017,11726,CNS 108,W,2017-01-04T16:30:00,2017-01-04T19:30:00
172,Winter2017,11726,CNS 108,R,2017-01-05T16:30:00,2017-01-05T19:30:00
173,Winter2017,11726,CNS 108,M,2017-01-09T16:30:00,2017-01-09T19:30:00
174,Winter2017,11726,CNS 108,T,2017-01-10T16:30:00,2017-01-10T19:30:00
175,Winter2017,11726,CNS 108,W,2017-01-11T16:30:00,2017-01-11T19:30:00
176,Winter2017,11726,CNS 108,R,2017-01-12T16:30:00,2017-01-12T19:30:00
177,Winter2017,11726,CNS 108,T,2017-01-03T09:00:00,2017-01-03T15:00:00
178,Winter2017,11726,CNS 108,W,2017-01-04T09:00:00,2017-01-04T15:00:00
179,Winter2017,11726,CNS 108,R,2017-01-05T09:00:00,2017-01-05T15:00:00
180,Winter2017,11726,CNS 108,M,2017-01-09T09:00:00,2017-01-09T15:00:00
181,Winter2017,11726,CNS 108,T,2017-01-10T09:00:00,2017-01-10T15:00:00
182,Winter2017,11726,CNS 108,W,2017-01-11T09:00:00,2017-01-11T15:00:00
183,Winter2017,11726,CNS 108,R,2017-01-12T09:00:00,2017-01-12T15:00:00
184,Winter2017,11726,CNS 108,T,2017-01-03T09:00:00,2017-01-03T15:00:00
185,Winter2017,11726,CNS 108,W,2017-01-04T09:00:00,2017-01-04T15:00:00
186,Winter2017,11726,CNS 108,R,2017-01-05T09:00:00,2017-01-05T15:00:00
187,Winter2017,11726,CNS 108,M,2017-01-09T09:00:00,2017-01-09T15:00:00
188,Winter2017,11726,CNS 108,T,2017-01-10T09:00:00,2017-01-10T15:00:00
189,Winter2017,11726,CNS 108,W,2017-01-11T09:00:00,2017-01-11T15:00:00
190,Winter2017,11726,CNS 108,R,2017-01-12T09:00:00,2017-01-12T15:00:00
191,Winter2017,11726,CNS 108,S,2017-01-07T09:00:00,2017-01-07T15:00:00
192,Winter2017,11726,CNS 15,T,2017-01-03T09:00:00,2017-01-03T15:00:00
193,Winter2017,11726,CNS 15,W,2017-01-04T09:00:00,2017-01-04T15:00:00
194,Winter2017,11726,CNS 15,R,2017-01-05T09:00:00,2017-01-05T15:00:00
195,Winter2017,11726,CNS 15,M,2017-01-09T09:00:00,2017-01-09T15:00:00
196,Winter2017,11726,CNS 15,T,2017-01-10T09:00:00,2017-01-10T15:00:00
197,Winter2017,11726,CNS 15,W,2017-01-11T09:00:00,2017-01-11T15:00:00
198,Winter2017,11726,CNS 15,R,2017-01-12T09:00:00,2017-01-12T15:00:00
199,Winter2017,11726,CNS 15,T,2017-01-03T09:00:00,2017-01-03T15:00:00
200,Winter2017,11726,CNS 15,W,2017-01-04T09:00:00,2017-01-04T15:00:00
201,Winter2017,11726,CNS 15,R,2017-01-05T09:00:00,2017-01-05T15:00:00
202,Winter2017,11726,CNS 15,M,2017-01-09T09:00:00,2017-01-09T15:00:00
203,Winter2017,11726,CNS 15,T,2017-01-10T09:00:00,2017-01-10T15:00:00
204,Winter2017,11726,CNS 15,W,2017-01-11T09:00:00,2017-01-11T15:00:00
205,Winter2017,11726,CNS 15,R,2017-01-12T09:00:00,2017-01-12T15:00:00
206,Winter2017,11726,CNS 15,S,2017-01-07T09:00:00,2017-01-07T15:00:00
207,Winter2017,11726,CNS 15,S,2017-01-07T09:00:00,2017-01-07T15:00:00
208,Winter2017,11718,LYL 22,W,2017-01-04T08:30:00,2017-01-04T16:30:00
209,Winter2017,11718,LYL 22,R,2017-01-05T08:30:00,2017-01-05T16:30:00
210,Winter2017,11718,LYL 22,F,2017-01-06T08:30:00,2017-01-06T16:30:00
211,Winter2017,11718,LYL 22,M,2017-01-09T08:30:00,2017-01-09T16:30:00
212,Winter2017,11718,LYL 22,T,2017-01-10T08:30:00,2017-01-10T16:30:00
