,term,crn,location,day,start,end
23,Summer2016,56193,DSB 112,W,2016-06-22T18:00:00,2016-06-22T21:30:00
24,Summer2016,56193,DSB 112,M,2016-06-27T18:00:00,2016-06-27T21:30:00
25,Summer2016,56193,DSB 112,W,2016-06-29T18:00:00,2016-06-29T21:30:00
26,Summer2016,56193,DSB 112,M,2016-05-23T18:00:00,2016-05-23T21:30:00
27,Summer2016,56193,DSB 112,M,2016-05-30T18:00:00,2016-05-30T21:30:00
28,Summer2016,56193,DSB 112,W,2016-06-01T18:00:00,2016-06-01T21:30:00
29,Summer2016,56193,DSB 112,M,2016-06-06T18:00:00,2016-06-06T21:30:00
30,Summer2016,56193,DSB 112,W,2016-06-08T18:00:00,2016-06-08T21:30:00
31,Summer2016,56193,DSB 112,M,2016-06-13T18:00:00,2016-06-13T21:30:00
32,Summer2016,56193,DSB 112,W,2016-06-15T18:00:00,2016-06-15T21:30:00
33,Summer2016,56193,DSB 112,M,2016-06-20T18:00:00,2016-06-20T21:30:00
34,Summer2016,56193,DSB 112,W,2016-06-22T18:00:00,2016-06-22T21:30:00
35,Summer2016,56193,DSB 112,M,2016-06-27T18:00:00,2016-06-27T21:30:00
36,Summer2016,56193,DSB 112,W,2016-06-29T18:00:00,2016-06-29T21:30:00
37,Summer2016,56193,DSB 112,R,2016-06-02T18:00:00,2016-06-02T21:30:00
38,Summer2016,56194,DSB 106,M,2016-07-18T18:00:00,2016-07-18T21:30:00
39,Summer2016,56194,DSB 106,W,2016-07-20T18:00:00,2016-07-20T21:30:00
40,Summer2016,56194,DSB 106,M,2016-07-25T18:00:00,2016-07-25T21:30:00
41,Summer2016,56194,DSB 106,W,2016-07-27T18:00:00,2016-07-27T21:30:00
42,Summer2016,56194,DSB 106,M,2016-08-01T18:00:00,2016-08-01T21:30:00
43,Summer2016,56194,DSB 106,W,2016-08-03T18:00:00,2016-08-03T21:30:00
44,Summer2016,56194,DSB 106,M,2016-08-08T18:00:00,2016-08-08T21:30:00
45,Summer2016,56194,DSB 106,W,2016-08-10T18:00:00,2016-08-10T21:30:00
46,Summer2016,56194,DSB 106,M,2016-08-15T18:00:00,2016-08-15T21:30:00
47,Summer2016,56194,DSB 106,W,2016-08-17T18:00:00,2016-08-17T21:30:00
48,Summer2016,56194,DSB 106,M,2016-07-18T18:00:00,2016-07-18T21:30:00
49,Summer2016,56194,DSB 106,W,2016-07-20T18:00:00,2016-07-20T21:30:00
50,Summer2016,56194,DSB 106,M,2016-07-25T18:00:00,2016-07-25T21:30:00
51,Summer2016,56194,DSB 106,W,2016-07-27T18:00:00,2016-07-27T21:30:00
52,Summer2016,56194,DSB 106,M,2016-08-01T18:00:00,2016-08-01T21:30:00
53,Summer2016,56194,DSB 106,W,2016-08-03T18:00:00,2016-08-03T21:30:00
54,Summer2016,56194,DSB 106,M,2016-08-08T18:00:00,2016-08-08T21:30:00
55,Summer2016,56194,DSB 106,W,2016-08-10T18:00:00,2016-08-10T21:30:00
56,Summer2016,56194,DSB 106,M,2016-08-15T18:00:00,2016-08-15T21:30:00
57,Summer2016,56194,DSB 106,W,2016-08-17T18:00:00,2016-08-17T21:30:00
58,Summer2016,56194,DSB 106,R,2016-08-11T18:00:00,2016-08-11T21:30:00
59,Summer2016,56221,DSB 111,W,2016-06-01T18:00:00,2016-06-01T21:30:00
60,Summer2016,56221,DSB 111,W,2016-06-08T18:00:00,2016-06-08T21:30:00
61,Summer2016,56221,DSB 111,W,2016-06-15T18:00:00,2016-06-15T21:30:00
62,Summer2016,56221,DSB 111,W,2016-06-22T18:00:00,2016-06-22T21:30:00
63,Summer2016,56221,DSB 111,W,2016-06-29T18:00:00,2016-06-29T21:30:00
64,Summer2016,56222,DSB 111,W,2016-06-01T18:00:00,2016-06-01T21:30:00
65,Summer2016,56222,DSB 111,W,2016-06-08T18:00:00,2016-06-08T21:30:00
66,Summer2016,56222,DSB 111,W,2016-06-15T18:00:00,2016-06-15T21:30:00
67,Summer2016,56222,DSB 111,W,2016-06-22T18:00:00,2016-06-22T21:30:00
68,Summer2016,56222,DSB 111,W,2016-06-29T18:00:00,2016-06-29T21:30:00
69,Summer2016,56179,DSB 111,T,2016-05-24T09:00:00,2016-05-24T12:15:00
70,Summer2016,56179,DSB 111,F,2016-05-27T09:00:00,2016-05-27T12:15:00
71,Summer2016,56179,DSB 111,T,2016-05-31T09:00:00,2016-05-31T12:15:00
72,Summer2016,56179,DSB 111,F,2016-06-03T09:00:00,2016-06-03T12:15:00
73,Summer2016,56179,DSB 111,T,2016-06-07T09:00:00,2016-06-07T12:15:00
74,Summer2016,56179,DSB 111,F,2016-06-10T09:00:00,2016-06-10T12:15:00
75,Summer2016,56179,DSB 111,T,2016-06-14T09:00:00,2016-06-14T12:15:00
76,Summer2016,56179,DSB 111,F,2016-06-17T09:00:00,2016-06-17T12:15:00
77,Summer2016,56179,DSB 111,T,2016-06-21T09:00:00,2016-06-21T12:15:00
78,Summer2016,56179,DSB 111,F,2016-06-24T09:00:00,2016-06-24T12:15:00
79,Summer2016,56179,DSB 111,T,2016-06-28T09:00:00,2016-06-28T12:15:00
80,Summer2016,56179,DSB 110A,T,2016-05-24T09:00:00,2016-05-24T12:15:00
81,Summer2016,56179,DSB 110A,F,2016-05-27T09:00:00,2016-05-27T12:15:00
82,Summer2016,56179,DSB 110A,T,2016-05-31T09:00:00,2016-05-31T12:15:00
83,Summer2016,56179,DSB 110A,F,2016-06-03T09:00:00,2016-06-03T12:15:00
84,Summer2016,56179,DSB 110A,T,2016-06-07T09:00:00,2016-06-07T12:15:00
85,Summer2016,56179,DSB 110A,F,2016-06-10T09:00:00,2016-06-10T12:15:00
86,Summer2016,56179,DSB 110A,T,2016-06-14T09:00:00,2016-06-14T12:15:00
87,Summer2016,56179,DSB 110A,F,2016-06-17T09:00:00,2016-06-17T12:15:00
88,Summer2016,56179,DSB 110A,T,2016-06-21T09:00:00,2016-06-21T12:15:00
89,Summer2016,56179,DSB 110A,F,2016-06-24T09:00:00,2016-06-24T12:15:00
90,Summer2016,56179,DSB 110A,T,2016-06-28T09:00:00,2016-06-28T12:15:00
91,Summer2016,56179,DSB 110A,W,2016-06-15T09:00:00,2016-06-15T12:15:00
92,Summer2016,56179,DSB 111,T,2016-05-24T09:00:00,2016-05-24T12:15:00
93,Summer2016,56179,DSB 111,F,2016-05-27T09:00:00,2016-05-27T12:15:00
94,Summer2016,56179,DSB 111,T,2016-05-31T09:00:00,2016-05-31T12:15:00
95,Summer2016,56179,DSB 111,F,2016-06-03T09:00:00,2016-06-03T12:15:00
96,Summer2016,56179,DSB 111,T,2016-06-07T09:00:00,2016-06-07T12:15:00
97,Summer2016,56179,DSB 111,F,2016-06-10T09:00:00,2016-06-10T12:15:00
98,Summer2016,56179,DSB 111,T,2016-06-14T09:00:00,2016-06-14T12:15:00
99,Summer2016,56179,DSB 111,F,2016-06-17T09:00:00,2016-06-17T12:15:00
100,Summer2016,56179,DSB 111,T,2016-06-21T09:00:00,2016-06-21T12:15:00
101,Summer2016,56179,DSB 111,F,2016-06-24T09:00:00,2016-06-24T12:15:00
102,Summer2016,56179,DSB 111,T,2016-06-28T09:00:00,2016-06-28T12:15:00
103,Summer2016,56179,DSB 111,W,2016-06-15T09:00:00,2016-06-15T12:15:00
104,Summer2016,56179,DSB 111,W,2016-06-29T09:00:00,2016-06-29T12:15:00
105,Summer2016,56180,DSB 111,T,2016-05-24T13:45:00,2016-05-24T17:00:00
106,Summer2016,56180,DSB 111,F,2016-05-27T13:45:00,2016-05-27T17:00:00
107,Summer2016,56180,DSB 111,T,2016-05-31T13:45:00,2016-05-31T17:00:00
108,Summer2016,56180,DSB 111,F,2016-06-03T13:45:00,2016-06-03T17:00:00
109,Summer2016,56180,DSB 111,T,2016-06-07T13:45:00,2016-06-07T17:00:00
110,Summer2016,56180,DSB 111,F,2016-06-10T13:45:00,2016-06-10T17:00:00
111,Summer2016,56180,DSB 111,T,2016-06-14T13:45:00,2016-06-14T17:00:00
112,Summer2016,56180,DSB 111,F,2016-06-17T13:45:00,2016-06-17T17:00:00
113,Summer2016,56180,DSB 111,T,2016-06-21T13:45:00,2016-06-21T17:00:00
114,Summer2016,56180,DSB 111,F,2016-06-24T13:45:00,2016-06-24T17:00:00
115,Summer2016,56180,DSB 111,T,2016-06-28T13:45:00,2016-06-28T17:00:00
116,Summer2016,56180,DSB 110A,T,2016-05-24T09:00:00,2016-05-24T12:15:00
117,Summer2016,56180,DSB 110A,F,2016-05-27T09:00:00,2016-05-27T12:15:00
118,Summer2016,56180,DSB 110A,T,2016-05-31T09:00:00,2016-05-31T12:15:00
119,Summer2016,56180,DSB 110A,F,2016-06-03T09:00:00,2016-06-03T12:15:00
120,Summer2016,56180,DSB 110A,T,2016-06-07T09:00:00,2016-06-07T12:15:00
121,Summer2016,56180,DSB 110A,F,2016-06-10T09:00:00,2016-06-10T12:15:00
122,Summer2016,56180,DSB 110A,T,2016-06-14T09:00:00,2016-06-14T12:15:00
123,Summer2016,56180,DSB 110A,F,2016-06-17T09:00:00,2016-06-17T12:15:00
124,Summer2016,56180,DSB 110A,T,2016-06-21T09:00:00,2016-06-21T12:15:00
125,Summer2016,56180,DSB 110A,F,2016-06-24T09:00:00,2016-06-24T12:15:00
126,Summer2016,56180,DSB 110A,T,2016-06-28T09:00:00,2016-06-28T12:15:00
127,Summer2016,56180,DSB 110A,W,2016-06-15T09:00:00,2016-06-15T12:15:00
128,Summer2016,56180,DSB 111,T,2016-05-24T13:45:00,2016-05-24T17:00:00
129,Summer2016,56180,DSB 111,F,2016-05-27T13:45:00,2016-05-27T17:00:00
130,Summer2016,56180,DSB 111,T,2016-05-31T13:45:00,2016-05-31T17:00:00
131,Summer2016,56180,DSB 111,F,2016-06-03T13:45:00,2016-06-03T17:00:00
132,Summer2016,56180,DSB 111,T,2016-06-07T13:45:00,2016-06-07T17:00:00
133,Summer2016,56180,DSB 111,F,2016-06-10T13:45:00,2016-06-10T17:00:00
134,Summer2016,56180,DSB 111,T,2016-06-14T13:45:00,2016-06-14T17:00:00
135,Summer2016,56180,DSB 111,F,2016-06-17T13:45:00,2016-06-17T17:00:00
136,Summer2016,56180,DSB 111,T,2016-06-21T13:45:00,2016-06-21T17:00:00
137,Summer2016,56180,DSB 111,F,2016-06-24T13:45:00,2016-06-24T17:00:00
138,Summer2016,56180,DSB 111,T,2016-06-28T13:45:00,2016-06-28T17:00:00
139,Summer2016,56180,DSB 111,W,2016-06-15T13:45:00,2016-06-15T17:00:00
140,Summer2016,56180,DSB 111,W,2016-06-29T13:45:00,2016-06-29T17:00:00
141,Summer2016,56181,DSB 112,M,2016-05-23T09:00:00,2016-05-23T12:15:00
142,Summer2016,56181,DSB 112,R,2016-05-26T09:00:00,2016-05-26T12:15:00
143,Summer2016,56181,DSB 112,M,2016-05-30T09:00:00,2016-05-30T12:15:00
144,Summer2016,56181,DSB 112,R,2016-06-02T09:00:00,2016-06-02T12:15:00
145,Summer2016,56181,DSB 112,M,2016-06-06T09:00:00,2016-06-06T12:15:00
146,Summer2016,56181,DSB 112,R,2016-06-09T09:00:00,2016-06-09T12:15:00
147,Summer2016,56181,DSB 112,M,2016-06-13T09:00:00,2016-06-13T12:15:00
148,Summer2016,56181,DSB 112,R,2016-06-16T09:00:00,2016-06-16T12:15:00
149,Summer2016,56181,DSB 112,M,2016-06-20T09:00:00,2016-06-20T12:15:00
150,Summer2016,56181,DSB 112,R,2016-06-23T09:00:00,2016-06-23T12:15:00
151,Summer2016,56181,DSB 112,M,2016-06-27T09:00:00,2016-06-27T12:15:00
152,Summer2016,56181,DSB 112,R,2016-06-30T09:00:00,2016-06-30T12:15:00
153,Summer2016,56181,DSB 112,M,2016-05-23T09:00:00,2016-05-23T12:15:00
154,Summer2016,56181,DSB 112,R,2016-05-26T09:00:00,2016-05-26T12:15:00
155,Summer2016,56181,DSB 112,M,2016-05-30T09:00:00,2016-05-30T12:15:00
156,Summer2016,56181,DSB 112,R,2016-06-02T09:00:00,2016-06-02T12:15:00
157,Summer2016,56181,DSB 112,M,2016-06-06T09:00:00,2016-06-06T12:15:00
158,Summer2016,56181,DSB 112,R,2016-06-09T09:00:00,2016-06-09T12:15:00
159,Summer2016,56181,DSB 112,M,2016-06-13T09:00:00,2016-06-13T12:15:00
160,Summer2016,56181,DSB 112,R,2016-06-16T09:00:00,2016-06-16T12:15:00
161,Summer2016,56181,DSB 112,M,2016-06-20T09:00:00,2016-06-20T12:15:00
162,Summer2016,56181,DSB 112,R,2016-06-23T09:00:00,2016-06-23T12:15:00
163,Summer2016,56181,DSB 112,M,2016-06-27T09:00:00,2016-06-27T12:15:00
164,Summer2016,56181,DSB 112,R,2016-06-30T09:00:00,2016-06-30T12:15:00
165,Summer2016,56181,DSB 112,W,2016-06-01T09:00:00,2016-06-01T12:15:00
166,Summer2016,56181,DSB 110A,M,2016-05-23T13:45:00,2016-05-23T17:00:00
167,Summer2016,56181,DSB 110A,R,2016-05-26T13:45:00,2016-05-26T17:00:00
168,Summer2016,56181,DSB 110A,M,2016-05-30T13:45:00,2016-05-30T17:00:00
169,Summer2016,56181,DSB 110A,R,2016-06-02T13:45:00,2016-06-02T17:00:00
170,Summer2016,56181,DSB 110A,M,2016-06-06T13:45:00,2016-06-06T17:00:00
171,Summer2016,56181,DSB 110A,R,2016-06-09T13:45:00,2016-06-09T17:00:00
172,Summer2016,56181,DSB 110A,M,2016-06-13T13:45:00,2016-06-13T17:00:00
173,Summer2016,56181,DSB 110A,R,2016-06-16T13:45:00,2016-06-16T17:00:00
174,Summer2016,56181,DSB 110A,M,2016-06-20T13:45:00,2016-06-20T17:00:00
175,Summer2016,56181,DSB 110A,R,2016-06-23T13:45:00,2016-06-23T17:00:00
176,Summer2016,56181,DSB 110A,M,2016-06-27T13:45:00,2016-06-27T17:00:00
177,Summer2016,56181,DSB 110A,R,2016-06-30T13:45:00,2016-06-30T17:00:00
178,Summer2016,56181,DSB 110A,W,2016-06-01T13:45:00,2016-06-01T17:00:00
179,Summer2016,56181,DSB 110A,W,2016-06-15T13:45:00,2016-06-15T17:00:00
180,Summer2016,56182,DSB 112,M,2016-05-23T13:45:00,2016-05-23T17:00:00
181,Summer2016,56182,DSB 112,R,2016-05-26T13:45:00,2016-05-26T17:00:00
182,Summer2016,56182,DSB 112,M,2016-05-30T13:45:00,2016-05-30T17:00:00
183,Summer2016,56182,DSB 112,R,2016-06-02T13:45:00,2016-06-02T17:00:00
184,Summer2016,56182,DSB 112,M,2016-06-06T13:45:00,2016-06-06T17:00:00
185,Summer2016,56182,DSB 112,R,2016-06-09T13:45:00,2016-06-09T17:00:00
186,Summer2016,56182,DSB 112,M,2016-06-13T13:45:00,2016-06-13T17:00:00
187,Summer2016,56182,DSB 112,R,2016-06-16T13:45:00,2016-06-16T17:00:00
188,Summer2016,56182,DSB 112,M,2016-06-20T13:45:00,2016-06-20T17:00:00
189,Summer2016,56182,DSB 112,R,2016-06-23T13:45:00,2016-06-23T17:00:00
190,Summer2016,56182,DSB 112,M,2016-06-27T13:45:00,2016-06-27T17:00:00
191,Summer2016,56182,DSB 112,R,2016-06-30T13:45:00,2016-06-30T17:00:00
192,Summer2016,56182,DSB 112,M,2016-05-23T13:45:00,2016-05-23T17:00:00
193,Summer2016,56182,DSB 112,R,2016-05-26T13:45:00,2016-05-26T17:00:00
194,Summer2016,56182,DSB 112,M,2016-05-30T13:45:00,2016-05-30T17:00:00
195,Summer2016,56182,DSB 112,R,2016-06-02T13:45:00,2016-06-02T17:00:00
196,Summer2016,56182,DSB 112,M,2016-06-06T13:45:00,2016-06-06T17:00:00
197,Summer2016,56182,DSB 112,R,2016-06-09T13:45:00,2016-06-09T17:00:00
198,Summer2016,56182,DSB 112,M,2016-06-13T13:45:00,2016-06-13T17:00:00
199,Summer2016,56182,DSB 112,R,2016-06-16T13:45:00,2016-06-16T17:00:00
200,Summer2016,56182,DSB 112,M,2016-06-20T13:45:00,2016-06-20T17:00:00
201,Summer2016,56182,DSB 112,R,2016-06-23T13:45:00,2016-06-23T17:00:00
202,Summer2016,56182,DSB 112,M,2016-06-27T13:45:00,2016-06-27T17:00:00
203,Summer2016,56182,DSB 112,R,2016-06-30T13:45:00,2016-06-30T17:00:00
204,Summer2016,56182,DSB 112,W,2016-06-01T13:45:00,2016-06-01T17:00:00
205,Summer2016,56182,DSB 110A,M,2016-05-23T13:45:00,2016-05-23T17:00:00
206,Summer2016,56182,DSB 110A,R,2016-05-26T13:45:00,2016-05-26T17:00:00
207,Summer2016,56182,DSB 110A,M,2016-05-30T13:45:00,2016-05-30T17:00:00
208,Summer2016,56182,DSB 110A,R,2016-06-02T13:45:00,2016-06-02T17:00:00
209,Summer2016,56182,DSB 110A,M,2016-06-06T13:45:00,2016-06-06T17:00:00
210,Summer2016,56182,DSB 110A,R,2016-06-09T13:45:00,2016-06-09T17:00:00
211,Summer2016,56182,DSB 110A,M,2016-06-13T13:45:00,2016-06-13T17:00:00
212,Summer2016,56182,DSB 110A,R,2016-06-16T13:45:00,2016-06-16T17:00:00
213,Summer2016,56182,DSB 110A,M,2016-06-20T13:45:00,2016-06-20T17:00:00
214,Summer2016,56182,DSB 110A,R,2016-06-23T13:45:00,2016-06-23T17:00:00
215,Summer2016,56182,DSB 110A,M,2016-06-27T13:45:00,2016-06-27T17:00:00
216,Summer2016,56182,DSB 110A,R,2016-06-30T13:45:00,2016-06-30T17:00:00
217,Summer2016,56182,DSB 110A,W,2016-06-01T13:45:00,2016-06-01T17:00:00
218,Summer2016,56182,DSB 110A,W,2016-06-15T13:45:00,2016-06-15T17:00:00
219,Summer2016,56406,DMH 331,T,2016-07-05T17:00:00,2016-07-05T20:30:00
220,Summer2016,56406,DMH 331,R,2016-07-07T17:00:00,2016-07-07T20:30:00
221,Summer2016,56406,DMH 331,T,2016-07-12T17:00:00,2016-07-12T20:30:00
222,Summer2016,56406,DMH 331,R,2016-07-14T17:00:00,2016-07-14T20:30:00
223,Summer2016,56406,DMH 331,T,2016-07-19T17:00:00,2016-07-19T20:30:00
224,Summer2016,56406,DMH 331,R,2016-07-21T17:00:00,2016-07-21T20:30:00
225,Summer2016,56406,DMH 331,T,2016-07-26T17:00:00,2016-07-26T20:30:00
226,Summer2016,56406,DMH 331,T,2016-07-05T13:00:00,2016-07-05T15:00:00
227,Summer2016,56406,DMH 331,R,2016-07-07T13:00:00,2016-07-07T15:00:00
228,Summer2016,56406,DMH 331,T,2016-07-12T13:00:00,2016-07-12T15:00:00
229,Summer2016,56406,DMH 331,R,2016-07-14T13:00:00,2016-07-14T15:00:00
230,Summer2016,56406,DMH 331,T,2016-07-19T13:00:00,2016-07-19T15:00:00
231,Summer2016,56406,DMH 331,R,2016-07-21T13:00:00,2016-07-21T15:00:00
232,Summer2016,56406,DMH 331,T,2016-07-26T13:00:00,2016-07-26T15:00:00
233,Summer2016,56406,DMH 331,F,2016-07-22T13:00:00,2016-07-22T15:00:00
234,Summer2016,56407,CNS 6,M,2016-06-27T08:30:00,2016-06-27T16:30:00
235,Summer2016,56407,CNS 6,T,2016-06-28T08:30:00,2016-06-28T16:30:00
236,Summer2016,56407,CNS 6,W,2016-06-29T08:30:00,2016-06-29T16:30:00
237,Summer2016,56407,CNS 6,R,2016-06-30T08:30:00,2016-06-30T16:30:00
238,Summer2016,56407,CNS 6,F,2016-07-01T08:30:00,2016-07-01T16:30:00
239,Summer2016,56405,CNS 9,M,2016-07-11T18:45:00,2016-07-11T21:55:00
240,Summer2016,56405,CNS 9,T,2016-07-12T18:45:00,2016-07-12T21:55:00
241,Summer2016,56405,CNS 9,R,2016-07-14T18:45:00,2016-07-14T21:55:00
242,Summer2016,56405,CNS 9,M,2016-07-18T18:45:00,2016-07-18T21:55:00
243,Summer2016,56405,CNS 9,T,2016-07-19T18:45:00,2016-07-19T21:55:00
244,Summer2016,56405,CNS 9,R,2016-07-21T18:45:00,2016-07-21T21:55:00
245,Summer2016,56405,CNS 9,M,2016-07-25T18:45:00,2016-07-25T21:55:00
246,Summer2016,56405,CNS 9,T,2016-07-26T18:45:00,2016-07-26T21:55:00
247,Summer2016,56405,CNS 9,R,2016-07-28T18:45:00,2016-07-28T21:55:00
248,Summer2016,56405,CNS 9,M,2016-08-01T18:45:00,2016-08-01T21:55:00
249,Summer2016,56405,CNS 9,T,2016-08-02T18:45:00,2016-08-02T21:55:00
250,Summer2016,56405,CNS 9,R,2016-08-04T18:45:00,2016-08-04T21:55:00
251,Summer2016,56133,CNS 6,M,2016-06-06T18:45:00,2016-06-06T21:55:00
252,Summer2016,56133,CNS 6,T,2016-06-07T18:45:00,2016-06-07T21:55:00
253,Summer2016,56133,CNS 6,R,2016-06-09T18:45:00,2016-06-09T21:55:00
254,Summer2016,56133,CNS 6,M,2016-06-13T18:45:00,2016-06-13T21:55:00
255,Summer2016,56133,CNS 6,T,2016-06-14T18:45:00,2016-06-14T21:55:00
256,Summer2016,56133,CNS 6,R,2016-06-16T18:45:00,2016-06-16T21:55:00
257,Summer2016,56133,CNS 6,M,2016-06-20T18:45:00,2016-06-20T21:55:00
258,Summer2016,56133,CNS 6,T,2016-06-21T18:45:00,2016-06-21T21:55:00
259,Summer2016,56133,CNS 6,R,2016-06-23T18:45:00,2016-06-23T21:55:00
260,Summer2016,56133,CNS 6,M,2016-06-27T18:45:00,2016-06-27T21:55:00
261,Summer2016,56133,CNS 6,T,2016-06-28T18:45:00,2016-06-28T21:55:00
262,Summer2016,56133,CNS 6,R,2016-06-30T18:45:00,2016-06-30T21:55:00
263,Summer2016,56325,CNS 5,T,2016-07-12T09:00:00,2016-07-12T11:00:00
264,Summer2016,56325,CNS 5,W,2016-07-13T09:00:00,2016-07-13T11:00:00
265,Summer2016,56325,CNS 5,R,2016-07-14T09:00:00,2016-07-14T11:00:00
266,Summer2016,56325,CNS 5,F,2016-07-15T09:00:00,2016-07-15T11:00:00
267,Summer2016,56325,CNS 5,M,2016-07-18T09:00:00,2016-07-18T11:00:00
268,Summer2016,56325,CNS 5,T,2016-07-19T09:00:00,2016-07-19T11:00:00
269,Summer2016,56325,CNS 5,W,2016-07-20T09:00:00,2016-07-20T11:00:00
270,Summer2016,56325,CNS 5,R,2016-07-21T09:00:00,2016-07-21T11:00:00
271,Summer2016,56325,CNS 5,F,2016-07-22T09:00:00,2016-07-22T11:00:00
272,Summer2016,56325,CNS 5,M,2016-07-25T09:00:00,2016-07-25T11:00:00
273,Summer2016,56325,CNS 5,T,2016-07-26T09:00:00,2016-07-26T11:00:00
274,Summer2016,56325,CNS 5,W,2016-07-27T09:00:00,2016-07-27T11:00:00
275,Summer2016,56325,CNS 5,R,2016-07-28T09:00:00,2016-07-28T11:00:00
276,Summer2016,56325,CNS 5,F,2016-07-29T09:00:00,2016-07-29T11:00:00
277,Summer2016,56325,CNS 5,M,2016-08-01T09:00:00,2016-08-01T11:00:00
278,Summer2016,56325,CNS 5,T,2016-08-02T09:00:00,2016-08-02T11:00:00
279,Summer2016,56325,CNS 5,W,2016-08-03T09:00:00,2016-08-03T11:00:00
280,Summer2016,56325,CNS 5,R,2016-08-04T09:00:00,2016-08-04T11:00:00
281,Summer2016,56325,CNS 5,F,2016-08-05T09:00:00,2016-08-05T11:00:00
282,Summer2016,56454,CNS 5,T,2016-07-12T13:00:00,2016-07-12T15:00:00
283,Summer2016,56454,CNS 5,W,2016-07-13T13:00:00,2016-07-13T15:00:00
284,Summer2016,56454,CNS 5,R,2016-07-14T13:00:00,2016-07-14T15:00:00
285,Summer2016,56454,CNS 5,F,2016-07-15T13:00:00,2016-07-15T15:00:00
286,Summer2016,56454,CNS 5,M,2016-07-18T13:00:00,2016-07-18T15:00:00
287,Summer2016,56454,CNS 5,T,2016-07-19T13:00:00,2016-07-19T15:00:00
288,Summer2016,56454,CNS 5,W,2016-07-20T13:00:00,2016-07-20T15:00:00
289,Summer2016,56454,CNS 5,R,2016-07-21T13:00:00,2016-07-21T15:00:00
290,Summer2016,56454,CNS 5,F,2016-07-22T13:00:00,2016-07-22T15:00:00
291,Summer2016,56454,CNS 5,M,2016-07-25T13:00:00,2016-07-25T15:00:00
292,Summer2016,56454,CNS 5,T,2016-07-26T13:00:00,2016-07-26T15:00:00
293,Summer2016,56454,CNS 5,W,2016-07-27T13:00:00,2016-07-27T15:00:00
294,Summer2016,56454,CNS 5,R,2016-07-28T13:00:00,2016-07-28T15:00:00
295,Summer2016,56454,CNS 5,F,2016-07-29T13:00:00,2016-07-29T15:00:00
296,Summer2016,56454,CNS 5,M,2016-08-01T13:00:00,2016-08-01T15:00:00
297,Summer2016,56454,CNS 5,T,2016-08-02T13:00:00,2016-08-02T15:00:00
298,Summer2016,56454,CNS 5,W,2016-08-03T13:00:00,2016-08-03T15:00:00
299,Summer2016,56454,CNS 5,R,2016-08-04T13:00:00,2016-08-04T15:00:00
300,Summer2016,56454,CNS 5,F,2016-08-05T13:00:00,2016-08-05T15:00:00
301,Summer2016,56134,CNS 6,M,2016-06-13T08:30:00,2016-06-13T16:30:00
302,Summer2016,56134,CNS 6,T,2016-06-14T08:30:00,2016-06-14T16:30:00
303,Summer2016,56134,CNS 6,W,2016-06-15T08:30:00,2016-06-15T16:30:00
304,Summer2016,56134,CNS 6,R,2016-06-16T08:30:00,2016-06-16T16:30:00
305,Summer2016,56134,CNS 6,F,2016-06-17T08:30:00,2016-06-17T16:30:00
306,Summer2016,56003,BNW 341,M,2016-07-11T09:30:00,2016-07-11T12:30:00
307,Summer2016,56003,BNW 341,T,2016-07-12T09:30:00,2016-07-12T12:30:00
308,Summer2016,56003,BNW 341,W,2016-07-13T09:30:00,2016-07-13T12:30:00
