,term,crn,location,day,start,end
0,Fall2015,75222,DSB 112,R,2015-09-03T14:00:00,2015-09-03T15:15:00
1,Fall2015,75222,DSB 112,M,2015-09-07T14:00:00,2015-09-07T15:15:00
2,Fall2015,75222,DSB 112,R,2015-09-10T14:00:00,2015-09-10T15:15:00
3,Fall2015,75222,DSB 112,M,2015-09-14T14:00:00,2015-09-14T15:15:00
4,Fall2015,75222,DSB 112,R,2015-09-17T14:00:00,2015-09-17T15:15:00
5,Fall2015,75222,DSB 112,M,2015-09-21T14:00:00,2015-09-21T15:15:00
6,Fall2015,75222,DSB 112,R,2015-09-24T14:00:00,2015-09-24T15:15:00
7,Fall2015,75222,DSB 112,M,2015-09-28T14:00:00,2015-09-28T15:15:00
8,Fall2015,75222,DSB 112,R,2015-10-01T14:00:00,2015-10-01T15:15:00
9,Fall2015,75222,DSB 112,M,2015-10-05T14:00:00,2015-10-05T15:15:00
10,Fall2015,75222,DSB 112,R,2015-10-08T14:00:00,2015-10-08T15:15:00
11,Fall2015,75222,DSB 112,R,2015-10-15T14:00:00,2015-10-15T15:15:00
12,Fall2015,75222,DSB 112,M,2015-10-19T14:00:00,2015-10-19T15:15:00
13,Fall2015,75222,DSB 112,R,2015-10-22T14:00:00,2015-10-22T15:15:00
14,Fall2015,75222,DSB 112,M,2015-10-26T14:00:00,2015-10-26T15:15:00
15,Fall2015,75222,DSB 112,R,2015-10-29T14:00:00,2015-10-29T15:15:00
16,Fall2015,75222,DSB 112,M,2015-11-02T14:00:00,2015-11-02T15:15:00
17,Fall2015,75222,DSB 112,R,2015-11-05T14:00:00,2015-11-05T15:15:00
18,Fall2015,75222,DSB 112,M,2015-11-09T14:00:00,2015-11-09T15:15:00
19,Fall2015,75222,DSB 112,R,2015-11-12T14:00:00,2015-11-12T15:15:00
20,Fall2015,75222,DSB 112,M,2015-11-16T14:00:00,2015-11-16T15:15:00
21,Fall2015,75222,DSB 112,R,2015-11-19T14:00:00,2015-11-19T15:15:00
22,Fall2015,75222,DSB 112,M,2015-11-23T14:00:00,2015-11-23T15:15:00
23,Fall2015,75222,DSB 112,M,2015-11-30T14:00:00,2015-11-30T15:15:00
24,Fall2015,75222,DSB 112,R,2015-12-03T14:00:00,2015-12-03T15:15:00
25,Fall2015,75222,DSB 112,M,2015-12-07T14:00:00,2015-12-07T15:15:00
26,Fall2015,75240,DSB 112,R,2015-09-03T15:30:00,2015-09-03T16:45:00
27,Fall2015,75240,DSB 112,M,2015-09-07T15:30:00,2015-09-07T16:45:00
28,Fall2015,75240,DSB 112,R,2015-09-10T15:30:00,2015-09-10T16:45:00
29,Fall2015,75240,DSB 112,M,2015-09-14T15:30:00,2015-09-14T16:45:00
30,Fall2015,75240,DSB 112,R,2015-09-17T15:30:00,2015-09-17T16:45:00
31,Fall2015,75240,DSB 112,M,2015-09-21T15:30:00,2015-09-21T16:45:00
32,Fall2015,75240,DSB 112,R,2015-09-24T15:30:00,2015-09-24T16:45:00
33,Fall2015,75240,DSB 112,M,2015-09-28T15:30:00,2015-09-28T16:45:00
34,Fall2015,75240,DSB 112,R,2015-10-01T15:30:00,2015-10-01T16:45:00
35,Fall2015,75240,DSB 112,M,2015-10-05T15:30:00,2015-10-05T16:45:00
36,Fall2015,75240,DSB 112,R,2015-10-08T15:30:00,2015-10-08T16:45:00
37,Fall2015,75240,DSB 112,R,2015-10-15T15:30:00,2015-10-15T16:45:00
38,Fall2015,75240,DSB 112,M,2015-10-19T15:30:00,2015-10-19T16:45:00
39,Fall2015,75240,DSB 112,R,2015-10-22T15:30:00,2015-10-22T16:45:00
40,Fall2015,75240,DSB 112,M,2015-10-26T15:30:00,2015-10-26T16:45:00
41,Fall2015,75240,DSB 112,R,2015-10-29T15:30:00,2015-10-29T16:45:00
42,Fall2015,75240,DSB 112,M,2015-11-02T15:30:00,2015-11-02T16:45:00
43,Fall2015,75240,DSB 112,R,2015-11-05T15:30:00,2015-11-05T16:45:00
44,Fall2015,75240,DSB 112,M,2015-11-09T15:30:00,2015-11-09T16:45:00
45,Fall2015,75240,DSB 112,R,2015-11-12T15:30:00,2015-11-12T16:45:00
46,Fall2015,75240,DSB 112,M,2015-11-16T15:30:00,2015-11-16T16:45:00
47,Fall2015,75240,DSB 112,R,2015-11-19T15:30:00,2015-11-19T16:45:00
48,Fall2015,75240,DSB 112,M,2015-11-23T15:30:00,2015-11-23T16:45:00
49,Fall2015,75240,DSB 112,M,2015-11-30T15:30:00,2015-11-30T16:45:00
50,Fall2015,75240,DSB 112,R,2015-12-03T15:30:00,2015-12-03T16:45:00
51,Fall2015,75240,DSB 112,M,2015-12-07T15:30:00,2015-12-07T16:45:00
52,Fall2015,75241,DSB 115,T,2015-09-01T14:00:00,2015-09-01T15:15:00
53,Fall2015,75241,DSB 115,F,2015-09-04T14:00:00,2015-09-04T15:15:00
54,Fall2015,75241,DSB 115,T,2015-09-08T14:00:00,2015-09-08T15:15:00
55,Fall2015,75241,DSB 115,F,2015-09-11T14:00:00,2015-09-11T15:15:00
56,Fall2015,75241,DSB 115,T,2015-09-15T14:00:00,2015-09-15T15:15:00
57,Fall2015,75241,DSB 115,F,2015-09-18T14:00:00,2015-09-18T15:15:00
58,Fall2015,75241,DSB 115,T,2015-09-22T14:00:00,2015-09-22T15:15:00
59,Fall2015,75241,DSB 115,F,2015-09-25T14:00:00,2015-09-25T15:15:00
60,Fall2015,75241,DSB 115,T,2015-09-29T14:00:00,2015-09-29T15:15:00
61,Fall2015,75241,DSB 115,F,2015-10-02T14:00:00,2015-10-02T15:15:00
62,Fall2015,75241,DSB 115,T,2015-10-06T14:00:00,2015-10-06T15:15:00
63,Fall2015,75241,DSB 115,F,2015-10-09T14:00:00,2015-10-09T15:15:00
64,Fall2015,75241,DSB 115,F,2015-10-16T14:00:00,2015-10-16T15:15:00
65,Fall2015,75241,DSB 115,T,2015-10-20T14:00:00,2015-10-20T15:15:00
66,Fall2015,75241,DSB 115,F,2015-10-23T14:00:00,2015-10-23T15:15:00
67,Fall2015,75241,DSB 115,T,2015-10-27T14:00:00,2015-10-27T15:15:00
68,Fall2015,75241,DSB 115,F,2015-10-30T14:00:00,2015-10-30T15:15:00
69,Fall2015,75241,DSB 115,T,2015-11-03T14:00:00,2015-11-03T15:15:00
70,Fall2015,75241,DSB 115,F,2015-11-06T14:00:00,2015-11-06T15:15:00
71,Fall2015,75241,DSB 115,T,2015-11-10T14:00:00,2015-11-10T15:15:00
72,Fall2015,75241,DSB 115,F,2015-11-13T14:00:00,2015-11-13T15:15:00
73,Fall2015,75241,DSB 115,T,2015-11-17T14:00:00,2015-11-17T15:15:00
74,Fall2015,75241,DSB 115,F,2015-11-20T14:00:00,2015-11-20T15:15:00
75,Fall2015,75241,DSB 115,T,2015-11-24T14:00:00,2015-11-24T15:15:00
76,Fall2015,75241,DSB 115,T,2015-12-01T14:00:00,2015-12-01T15:15:00
77,Fall2015,75241,DSB 115,F,2015-12-04T14:00:00,2015-12-04T15:15:00
78,Fall2015,75243,DSB 111,T,2015-09-01T08:00:00,2015-09-01T09:15:00
79,Fall2015,75243,DSB 111,F,2015-09-04T08:00:00,2015-09-04T09:15:00
80,Fall2015,75243,DSB 111,T,2015-09-08T08:00:00,2015-09-08T09:15:00
81,Fall2015,75243,DSB 111,F,2015-09-11T08:00:00,2015-09-11T09:15:00
82,Fall2015,75243,DSB 111,T,2015-09-15T08:00:00,2015-09-15T09:15:00
83,Fall2015,75243,DSB 111,F,2015-09-18T08:00:00,2015-09-18T09:15:00
84,Fall2015,75243,DSB 111,T,2015-09-22T08:00:00,2015-09-22T09:15:00
85,Fall2015,75243,DSB 111,F,2015-09-25T08:00:00,2015-09-25T09:15:00
86,Fall2015,75243,DSB 111,T,2015-09-29T08:00:00,2015-09-29T09:15:00
87,Fall2015,75243,DSB 111,F,2015-10-02T08:00:00,2015-10-02T09:15:00
88,Fall2015,75243,DSB 111,T,2015-10-06T08:00:00,2015-10-06T09:15:00
89,Fall2015,75243,DSB 111,F,2015-10-09T08:00:00,2015-10-09T09:15:00
90,Fall2015,75243,DSB 111,F,2015-10-16T08:00:00,2015-10-16T09:15:00
91,Fall2015,75243,DSB 111,T,2015-10-20T08:00:00,2015-10-20T09:15:00
92,Fall2015,75243,DSB 111,F,2015-10-23T08:00:00,2015-10-23T09:15:00
93,Fall2015,75243,DSB 111,T,2015-10-27T08:00:00,2015-10-27T09:15:00
94,Fall2015,75243,DSB 111,F,2015-10-30T08:00:00,2015-10-30T09:15:00
95,Fall2015,75243,DSB 111,T,2015-11-03T08:00:00,2015-11-03T09:15:00
96,Fall2015,75243,DSB 111,F,2015-11-06T08:00:00,2015-11-06T09:15:00
97,Fall2015,75243,DSB 111,T,2015-11-10T08:00:00,2015-11-10T09:15:00
98,Fall2015,75243,DSB 111,F,2015-11-13T08:00:00,2015-11-13T09:15:00
99,Fall2015,75243,DSB 111,T,2015-11-17T08:00:00,2015-11-17T09:15:00
100,Fall2015,75243,DSB 111,F,2015-11-20T08:00:00,2015-11-20T09:15:00
101,Fall2015,75243,DSB 111,T,2015-11-24T08:00:00,2015-11-24T09:15:00
102,Fall2015,75243,DSB 111,T,2015-12-01T08:00:00,2015-12-01T09:15:00
103,Fall2015,75243,DSB 111,F,2015-12-04T08:00:00,2015-12-04T09:15:00
104,Fall2015,75244,DSB 111,T,2015-09-01T09:30:00,2015-09-01T10:45:00
105,Fall2015,75244,DSB 111,F,2015-09-04T09:30:00,2015-09-04T10:45:00
106,Fall2015,75244,DSB 111,T,2015-09-08T09:30:00,2015-09-08T10:45:00
107,Fall2015,75244,DSB 111,F,2015-09-11T09:30:00,2015-09-11T10:45:00
108,Fall2015,75244,DSB 111,T,2015-09-15T09:30:00,2015-09-15T10:45:00
109,Fall2015,75244,DSB 111,F,2015-09-18T09:30:00,2015-09-18T10:45:00
110,Fall2015,75244,DSB 111,T,2015-09-22T09:30:00,2015-09-22T10:45:00
111,Fall2015,75244,DSB 111,F,2015-09-25T09:30:00,2015-09-25T10:45:00
112,Fall2015,75244,DSB 111,T,2015-09-29T09:30:00,2015-09-29T10:45:00
113,Fall2015,75244,DSB 111,F,2015-10-02T09:30:00,2015-10-02T10:45:00
114,Fall2015,75244,DSB 111,T,2015-10-06T09:30:00,2015-10-06T10:45:00
115,Fall2015,75244,DSB 111,F,2015-10-09T09:30:00,2015-10-09T10:45:00
116,Fall2015,75244,DSB 111,F,2015-10-16T09:30:00,2015-10-16T10:45:00
117,Fall2015,75244,DSB 111,T,2015-10-20T09:30:00,2015-10-20T10:45:00
118,Fall2015,75244,DSB 111,F,2015-10-23T09:30:00,2015-10-23T10:45:00
119,Fall2015,75244,DSB 111,T,2015-10-27T09:30:00,2015-10-27T10:45:00
120,Fall2015,75244,DSB 111,F,2015-10-30T09:30:00,2015-10-30T10:45:00
121,Fall2015,75244,DSB 111,T,2015-11-03T09:30:00,2015-11-03T10:45:00
122,Fall2015,75244,DSB 111,F,2015-11-06T09:30:00,2015-11-06T10:45:00
123,Fall2015,75244,DSB 111,T,2015-11-10T09:30:00,2015-11-10T10:45:00
124,Fall2015,75244,DSB 111,F,2015-11-13T09:30:00,2015-11-13T10:45:00
125,Fall2015,75244,DSB 111,T,2015-11-17T09:30:00,2015-11-17T10:45:00
126,Fall2015,75244,DSB 111,F,2015-11-20T09:30:00,2015-11-20T10:45:00
127,Fall2015,75244,DSB 111,T,2015-11-24T09:30:00,2015-11-24T10:45:00
128,Fall2015,75244,DSB 111,T,2015-12-01T09:30:00,2015-12-01T10:45:00
129,Fall2015,75244,DSB 111,F,2015-12-04T09:30:00,2015-12-04T10:45:00
130,Fall2015,75242,DSB 111,R,2015-09-03T09:30:00,2015-09-03T10:45:00
131,Fall2015,75242,DSB 111,M,2015-09-07T09:30:00,2015-09-07T10:45:00
132,Fall2015,75242,DSB 111,R,2015-09-10T09:30:00,2015-09-10T10:45:00
133,Fall2015,75242,DSB 111,M,2015-09-14T09:30:00,2015-09-14T10:45:00
134,Fall2015,75242,DSB 111,R,2015-09-17T09:30:00,2015-09-17T10:45:00
135,Fall2015,75242,DSB 111,M,2015-09-21T09:30:00,2015-09-21T10:45:00
136,Fall2015,75242,DSB 111,R,2015-09-24T09:30:00,2015-09-24T10:45:00
137,Fall2015,75242,DSB 111,M,2015-09-28T09:30:00,2015-09-28T10:45:00
138,Fall2015,75242,DSB 111,R,2015-10-01T09:30:00,2015-10-01T10:45:00
139,Fall2015,75242,DSB 111,M,2015-10-05T09:30:00,2015-10-05T10:45:00
140,Fall2015,75242,DSB 111,R,2015-10-08T09:30:00,2015-10-08T10:45:00
141,Fall2015,75242,DSB 111,R,2015-10-15T09:30:00,2015-10-15T10:45:00
142,Fall2015,75242,DSB 111,M,2015-10-19T09:30:00,2015-10-19T10:45:00
143,Fall2015,75242,DSB 111,R,2015-10-22T09:30:00,2015-10-22T10:45:00
144,Fall2015,75242,DSB 111,M,2015-10-26T09:30:00,2015-10-26T10:45:00
145,Fall2015,75242,DSB 111,R,2015-10-29T09:30:00,2015-10-29T10:45:00
146,Fall2015,75242,DSB 111,M,2015-11-02T09:30:00,2015-11-02T10:45:00
147,Fall2015,75242,DSB 111,R,2015-11-05T09:30:00,2015-11-05T10:45:00
148,Fall2015,75242,DSB 111,M,2015-11-09T09:30:00,2015-11-09T10:45:00
149,Fall2015,75242,DSB 111,R,2015-11-12T09:30:00,2015-11-12T10:45:00
150,Fall2015,75242,DSB 111,M,2015-11-16T09:30:00,2015-11-16T10:45:00
151,Fall2015,75242,DSB 111,R,2015-11-19T09:30:00,2015-11-19T10:45:00
152,Fall2015,75242,DSB 111,M,2015-11-23T09:30:00,2015-11-23T10:45:00
153,Fall2015,75242,DSB 111,M,2015-11-30T09:30:00,2015-11-30T10:45:00
154,Fall2015,75242,DSB 111,R,2015-12-03T09:30:00,2015-12-03T10:45:00
155,Fall2015,75242,DSB 111,M,2015-12-07T09:30:00,2015-12-07T10:45:00
156,Fall2015,75461,DSB 111,T,2015-09-01T12:30:00,2015-09-01T13:45:00
157,Fall2015,75461,DSB 111,F,2015-09-04T12:30:00,2015-09-04T13:45:00
158,Fall2015,75461,DSB 111,T,2015-09-08T12:30:00,2015-09-08T13:45:00
159,Fall2015,75461,DSB 111,F,2015-09-11T12:30:00,2015-09-11T13:45:00
160,Fall2015,75461,DSB 111,T,2015-09-15T12:30:00,2015-09-15T13:45:00
161,Fall2015,75461,DSB 111,F,2015-09-18T12:30:00,2015-09-18T13:45:00
162,Fall2015,75461,DSB 111,T,2015-09-22T12:30:00,2015-09-22T13:45:00
163,Fall2015,75461,DSB 111,F,2015-09-25T12:30:00,2015-09-25T13:45:00
164,Fall2015,75461,DSB 111,T,2015-09-29T12:30:00,2015-09-29T13:45:00
165,Fall2015,75461,DSB 111,F,2015-10-02T12:30:00,2015-10-02T13:45:00
166,Fall2015,75461,DSB 111,T,2015-10-06T12:30:00,2015-10-06T13:45:00
167,Fall2015,75461,DSB 111,F,2015-10-09T12:30:00,2015-10-09T13:45:00
168,Fall2015,75461,DSB 111,F,2015-10-16T12:30:00,2015-10-16T13:45:00
169,Fall2015,75461,DSB 111,T,2015-10-20T12:30:00,2015-10-20T13:45:00
170,Fall2015,75461,DSB 111,F,2015-10-23T12:30:00,2015-10-23T13:45:00
171,Fall2015,75461,DSB 111,T,2015-10-27T12:30:00,2015-10-27T13:45:00
172,Fall2015,75461,DSB 111,F,2015-10-30T12:30:00,2015-10-30T13:45:00
173,Fall2015,75461,DSB 111,T,2015-11-03T12:30:00,2015-11-03T13:45:00
174,Fall2015,75461,DSB 111,F,2015-11-06T12:30:00,2015-11-06T13:45:00
175,Fall2015,75461,DSB 111,T,2015-11-10T12:30:00,2015-11-10T13:45:00
176,Fall2015,75461,DSB 111,F,2015-11-13T12:30:00,2015-11-13T13:45:00
177,Fall2015,75461,DSB 111,T,2015-11-17T12:30:00,2015-11-17T13:45:00
178,Fall2015,75461,DSB 111,F,2015-11-20T12:30:00,2015-11-20T13:45:00
179,Fall2015,75461,DSB 111,T,2015-11-24T12:30:00,2015-11-24T13:45:00
180,Fall2015,75461,DSB 111,T,2015-12-01T12:30:00,2015-12-01T13:45:00
181,Fall2015,75461,DSB 111,F,2015-12-04T12:30:00,2015-12-04T13:45:00
182,Fall2015,75484,DSB 111,T,2015-09-01T15:30:00,2015-09-01T16:45:00
183,Fall2015,75484,DSB 111,F,2015-09-04T15:30:00,2015-09-04T16:45:00
184,Fall2015,75484,DSB 111,T,2015-09-08T15:30:00,2015-09-08T16:45:00
185,Fall2015,75484,DSB 111,F,2015-09-11T15:30:00,2015-09-11T16:45:00
186,Fall2015,75484,DSB 111,T,2015-09-15T15:30:00,2015-09-15T16:45:00
187,Fall2015,75484,DSB 111,F,2015-09-18T15:30:00,2015-09-18T16:45:00
188,Fall2015,75484,DSB 111,T,2015-09-22T15:30:00,2015-09-22T16:45:00
189,Fall2015,75484,DSB 111,F,2015-09-25T15:30:00,2015-09-25T16:45:00
190,Fall2015,75484,DSB 111,T,2015-09-29T15:30:00,2015-09-29T16:45:00
191,Fall2015,75484,DSB 111,F,2015-10-02T15:30:00,2015-10-02T16:45:00
192,Fall2015,75484,DSB 111,T,2015-10-06T15:30:00,2015-10-06T16:45:00
193,Fall2015,75484,DSB 111,F,2015-10-09T15:30:00,2015-10-09T16:45:00
194,Fall2015,75484,DSB 111,F,2015-10-16T15:30:00,2015-10-16T16:45:00
195,Fall2015,75484,DSB 111,T,2015-10-20T15:30:00,2015-10-20T16:45:00
196,Fall2015,75484,DSB 111,F,2015-10-23T15:30:00,2015-10-23T16:45:00
197,Fall2015,75484,DSB 111,T,2015-10-27T15:30:00,2015-10-27T16:45:00
198,Fall2015,75484,DSB 111,F,2015-10-30T15:30:00,2015-10-30T16:45:00
199,Fall2015,75484,DSB 111,T,2015-11-03T15:30:00,2015-11-03T16:45:00
200,Fall2015,75484,DSB 111,F,2015-11-06T15:30:00,2015-11-06T16:45:00
201,Fall2015,75484,DSB 111,T,2015-11-10T15:30:00,2015-11-10T16:45:00
202,Fall2015,75484,DSB 111,F,2015-11-13T15:30:00,2015-11-13T16:45:00
203,Fall2015,75484,DSB 111,T,2015-11-17T15:30:00,2015-11-17T16:45:00
204,Fall2015,75484,DSB 111,F,2015-11-20T15:30:00,2015-11-20T16:45:00
205,Fall2015,75484,DSB 111,T,2015-11-24T15:30:00,2015-11-24T16:45:00
206,Fall2015,75484,DSB 111,T,2015-12-01T15:30:00,2015-12-01T16:45:00
207,Fall2015,75484,DSB 111,F,2015-12-04T15:30:00,2015-12-04T16:45:00
208,Fall2015,75729,DSB 105,T,2015-09-01T11:00:00,2015-09-01T12:15:00
209,Fall2015,75729,DSB 105,F,2015-09-04T11:00:00,2015-09-04T12:15:00
210,Fall2015,75729,DSB 105,T,2015-09-08T11:00:00,2015-09-08T12:15:00
211,Fall2015,75729,DSB 105,F,2015-09-11T11:00:00,2015-09-11T12:15:00
212,Fall2015,75729,DSB 105,T,2015-09-15T11:00:00,2015-09-15T12:15:00
213,Fall2015,75729,DSB 105,F,2015-09-18T11:00:00,2015-09-18T12:15:00
214,Fall2015,75729,DSB 105,T,2015-09-22T11:00:00,2015-09-22T12:15:00
215,Fall2015,75729,DSB 105,F,2015-09-25T11:00:00,2015-09-25T12:15:00
216,Fall2015,75729,DSB 105,T,2015-09-29T11:00:00,2015-09-29T12:15:00
217,Fall2015,75729,DSB 105,F,2015-10-02T11:00:00,2015-10-02T12:15:00
218,Fall2015,75729,DSB 105,T,2015-10-06T11:00:00,2015-10-06T12:15:00
219,Fall2015,75729,DSB 105,F,2015-10-09T11:00:00,2015-10-09T12:15:00
220,Fall2015,75729,DSB 105,F,2015-10-16T11:00:00,2015-10-16T12:15:00
221,Fall2015,75729,DSB 105,T,2015-10-20T11:00:00,2015-10-20T12:15:00
222,Fall2015,75729,DSB 105,F,2015-10-23T11:00:00,2015-10-23T12:15:00
223,Fall2015,75729,DSB 105,T,2015-10-27T11:00:00,2015-10-27T12:15:00
224,Fall2015,75729,DSB 105,F,2015-10-30T11:00:00,2015-10-30T12:15:00
225,Fall2015,75729,DSB 105,T,2015-11-03T11:00:00,2015-11-03T12:15:00
226,Fall2015,75729,DSB 105,F,2015-11-06T11:00:00,2015-11-06T12:15:00
227,Fall2015,75729,DSB 105,T,2015-11-10T11:00:00,2015-11-10T12:15:00
228,Fall2015,75729,DSB 105,F,2015-11-13T11:00:00,2015-11-13T12:15:00
229,Fall2015,75729,DSB 105,T,2015-11-17T11:00:00,2015-11-17T12:15:00
230,Fall2015,75729,DSB 105,F,2015-11-20T11:00:00,2015-11-20T12:15:00
231,Fall2015,75729,DSB 105,T,2015-11-24T11:00:00,2015-11-24T12:15:00
232,Fall2015,75729,DSB 105,T,2015-12-01T11:00:00,2015-12-01T12:15:00
233,Fall2015,75729,DSB 105,F,2015-12-04T11:00:00,2015-12-04T12:15:00
234,Fall2015,76101,DSB 105,T,2015-09-01T12:30:00,2015-09-01T13:45:00
235,Fall2015,76101,DSB 105,F,2015-09-04T12:30:00,2015-09-04T13:45:00
236,Fall2015,76101,DSB 105,T,2015-09-08T12:30:00,2015-09-08T13:45:00
237,Fall2015,76101,DSB 105,F,2015-09-11T12:30:00,2015-09-11T13:45:00
238,Fall2015,76101,DSB 105,T,2015-09-15T12:30:00,2015-09-15T13:45:00
239,Fall2015,76101,DSB 105,F,2015-09-18T12:30:00,2015-09-18T13:45:00
240,Fall2015,76101,DSB 105,T,2015-09-22T12:30:00,2015-09-22T13:45:00
241,Fall2015,76101,DSB 105,F,2015-09-25T12:30:00,2015-09-25T13:45:00
242,Fall2015,76101,DSB 105,T,2015-09-29T12:30:00,2015-09-29T13:45:00
243,Fall2015,76101,DSB 105,F,2015-10-02T12:30:00,2015-10-02T13:45:00
244,Fall2015,76101,DSB 105,T,2015-10-06T12:30:00,2015-10-06T13:45:00
245,Fall2015,76101,DSB 105,F,2015-10-09T12:30:00,2015-10-09T13:45:00
246,Fall2015,76101,DSB 105,F,2015-10-16T12:30:00,2015-10-16T13:45:00
247,Fall2015,76101,DSB 105,T,2015-10-20T12:30:00,2015-10-20T13:45:00
248,Fall2015,76101,DSB 105,F,2015-10-23T12:30:00,2015-10-23T13:45:00
249,Fall2015,76101,DSB 105,T,2015-10-27T12:30:00,2015-10-27T13:45:00
250,Fall2015,76101,DSB 105,F,2015-10-30T12:30:00,2015-10-30T13:45:00
251,Fall2015,76101,DSB 105,T,2015-11-03T12:30:00,2015-11-03T13:45:00
252,Fall2015,76101,DSB 105,F,2015-11-06T12:30:00,2015-11-06T13:45:00
253,Fall2015,76101,DSB 105,T,2015-11-10T12:30:00,2015-11-10T13:45:00
254,Fall2015,76101,DSB 105,F,2015-11-13T12:30:00,2015-11-13T13:45:00
255,Fall2015,76101,DSB 105,T,2015-11-17T12:30:00,2015-11-17T13:45:00
256,Fall2015,76101,DSB 105,F,2015-11-20T12:30:00,2015-11-20T13:45:00
257,Fall2015,76101,DSB 105,T,2015-11-24T12:30:00,2015-11-24T13:45:00
258,Fall2015,76101,DSB 105,T,2015-12-01T12:30:00,2015-12-01T13:45:00
259,Fall2015,76101,DSB 105,F,2015-12-04T12:30:00,2015-12-04T13:45:00
260,Fall2015,76102,DSB 110B,W,2015-09-02T17:00:00,2015-09-02T18:15:00
261,Fall2015,76102,DSB 110B,M,2015-09-07T17:00:00,2015-09-07T18:15:00
262,Fall2015,76102,DSB 110B,W,2015-09-09T17:00:00,2015-09-09T18:15:00
263,Fall2015,76102,DSB 110B,M,2015-09-14T17:00:00,2015-09-14T18:15:00
264,Fall2015,76102,DSB 110B,W,2015-09-16T17:00:00,2015-09-16T18:15:00
265,Fall2015,76102,DSB 110B,M,2015-09-21T17:00:00,2015-09-21T18:15:00
266,Fall2015,76102,DSB 110B,W,2015-09-23T17:00:00,2015-09-23T18:15:00
267,Fall2015,76102,DSB 110B,M,2015-09-28T17:00:00,2015-09-28T18:15:00
268,Fall2015,76102,DSB 110B,W,2015-09-30T17:00:00,2015-09-30T18:15:00
269,Fall2015,76102,DSB 110B,M,2015-10-05T17:00:00,2015-10-05T18:15:00
270,Fall2015,76102,DSB 110B,W,2015-10-07T17:00:00,2015-10-07T18:15:00
271,Fall2015,76102,DSB 110B,W,2015-10-14T17:00:00,2015-10-14T18:15:00
272,Fall2015,76102,DSB 110B,M,2015-10-19T17:00:00,2015-10-19T18:15:00
273,Fall2015,76102,DSB 110B,W,2015-10-21T17:00:00,2015-10-21T18:15:00
274,Fall2015,76102,DSB 110B,M,2015-10-26T17:00:00,2015-10-26T18:15:00
275,Fall2015,76102,DSB 110B,W,2015-10-28T17:00:00,2015-10-28T18:15:00
276,Fall2015,76102,DSB 110B,M,2015-11-02T17:00:00,2015-11-02T18:15:00
277,Fall2015,76102,DSB 110B,W,2015-11-04T17:00:00,2015-11-04T18:15:00
278,Fall2015,76102,DSB 110B,M,2015-11-09T17:00:00,2015-11-09T18:15:00
279,Fall2015,76102,DSB 110B,W,2015-11-11T17:00:00,2015-11-11T18:15:00
280,Fall2015,76102,DSB 110B,M,2015-11-16T17:00:00,2015-11-16T18:15:00
281,Fall2015,76102,DSB 110B,W,2015-11-18T17:00:00,2015-11-18T18:15:00
282,Fall2015,76102,DSB 110B,M,2015-11-23T17:00:00,2015-11-23T18:15:00
283,Fall2015,76102,DSB 110B,M,2015-11-30T17:00:00,2015-11-30T18:15:00
284,Fall2015,76102,DSB 110B,W,2015-12-02T17:00:00,2015-12-02T18:15:00
285,Fall2015,76102,DSB 110B,M,2015-12-07T17:00:00,2015-12-07T18:15:00
286,Fall2015,76689,DSB 110B,W,2015-09-02T18:30:00,2015-09-02T19:45:00
287,Fall2015,76689,DSB 110B,M,2015-09-07T18:30:00,2015-09-07T19:45:00
288,Fall2015,76689,DSB 110B,W,2015-09-09T18:30:00,2015-09-09T19:45:00
289,Fall2015,76689,DSB 110B,M,2015-09-14T18:30:00,2015-09-14T19:45:00
290,Fall2015,76689,DSB 110B,W,2015-09-16T18:30:00,2015-09-16T19:45:00
291,Fall2015,76689,DSB 110B,M,2015-09-21T18:30:00,2015-09-21T19:45:00
292,Fall2015,76689,DSB 110B,W,2015-09-23T18:30:00,2015-09-23T19:45:00
293,Fall2015,76689,DSB 110B,M,2015-09-28T18:30:00,2015-09-28T19:45:00
294,Fall2015,76689,DSB 110B,W,2015-09-30T18:30:00,2015-09-30T19:45:00
295,Fall2015,76689,DSB 110B,M,2015-10-05T18:30:00,2015-10-05T19:45:00
296,Fall2015,76689,DSB 110B,W,2015-10-07T18:30:00,2015-10-07T19:45:00
297,Fall2015,76689,DSB 110B,W,2015-10-14T18:30:00,2015-10-14T19:45:00
298,Fall2015,76689,DSB 110B,M,2015-10-19T18:30:00,2015-10-19T19:45:00
299,Fall2015,76689,DSB 110B,W,2015-10-21T18:30:00,2015-10-21T19:45:00
300,Fall2015,76689,DSB 110B,M,2015-10-26T18:30:00,2015-10-26T19:45:00
301,Fall2015,76689,DSB 110B,W,2015-10-28T18:30:00,2015-10-28T19:45:00
302,Fall2015,76689,DSB 110B,M,2015-11-02T18:30:00,2015-11-02T19:45:00
303,Fall2015,76689,DSB 110B,W,2015-11-04T18:30:00,2015-11-04T19:45:00
304,Fall2015,76689,DSB 110B,M,2015-11-09T18:30:00,2015-11-09T19:45:00
305,Fall2015,76689,DSB 110B,W,2015-11-11T18:30:00,2015-11-11T19:45:00
306,Fall2015,76689,DSB 110B,M,2015-11-16T18:30:00,2015-11-16T19:45:00
307,Fall2015,76689,DSB 110B,W,2015-11-18T18:30:00,2015-11-18T19:45:00
308,Fall2015,76689,DSB 110B,M,2015-11-23T18:30:00,2015-11-23T19:45:00
