,crn,location,day,start,end
244,31426,DSB 108,M,2017-01-23T15:30:00,2017-01-23T16:45:00
245,31426,DSB 108,R,2017-01-26T15:30:00,2017-01-26T16:45:00
246,31426,DSB 108,M,2017-01-30T15:30:00,2017-01-30T16:45:00
247,31426,DSB 108,R,2017-02-02T15:30:00,2017-02-02T16:45:00
248,31426,DSB 108,M,2017-02-06T15:30:00,2017-02-06T16:45:00
249,31426,DSB 108,R,2017-02-09T15:30:00,2017-02-09T16:45:00
250,31426,DSB 108,M,2017-02-13T15:30:00,2017-02-13T16:45:00
251,31426,DSB 108,R,2017-02-16T15:30:00,2017-02-16T16:45:00
252,31426,DSB 108,R,2017-02-23T15:30:00,2017-02-23T16:45:00
253,31426,DSB 108,M,2017-02-27T15:30:00,2017-02-27T16:45:00
254,31426,DSB 108,R,2017-03-02T15:30:00,2017-03-02T16:45:00
255,31426,DSB 108,M,2017-03-06T15:30:00,2017-03-06T16:45:00
256,31426,DSB 108,R,2017-03-09T15:30:00,2017-03-09T16:45:00
257,31426,DSB 108,M,2017-03-20T15:30:00,2017-03-20T16:45:00
258,31426,DSB 108,R,2017-03-23T15:30:00,2017-03-23T16:45:00
259,31426,DSB 108,M,2017-03-27T15:30:00,2017-03-27T16:45:00
260,31426,DSB 108,R,2017-03-30T15:30:00,2017-03-30T16:45:00
261,31426,DSB 108,M,2017-04-03T15:30:00,2017-04-03T16:45:00
262,31426,DSB 108,R,2017-04-06T15:30:00,2017-04-06T16:45:00
263,31426,DSB 108,M,2017-04-10T15:30:00,2017-04-10T16:45:00
264,31426,DSB 108,R,2017-04-13T15:30:00,2017-04-13T16:45:00
265,31426,DSB 108,R,2017-04-20T15:30:00,2017-04-20T16:45:00
266,31426,DSB 108,M,2017-04-24T15:30:00,2017-04-24T16:45:00
267,31426,DSB 108,R,2017-04-27T15:30:00,2017-04-27T16:45:00
268,31426,DSB 108,M,2017-05-01T15:30:00,2017-05-01T16:45:00
269,31426,DSB 108,T,2017-02-21T15:30:00,2017-02-21T16:45:00
270,31427,DSB 109,T,2017-01-17T08:00:00,2017-01-17T09:15:00
271,31427,DSB 109,F,2017-01-20T08:00:00,2017-01-20T09:15:00
272,31427,DSB 109,T,2017-01-24T08:00:00,2017-01-24T09:15:00
273,31427,DSB 109,F,2017-01-27T08:00:00,2017-01-27T09:15:00
274,31427,DSB 109,T,2017-01-31T08:00:00,2017-01-31T09:15:00
275,31427,DSB 109,F,2017-02-03T08:00:00,2017-02-03T09:15:00
276,31427,DSB 109,T,2017-02-07T08:00:00,2017-02-07T09:15:00
277,31427,DSB 109,F,2017-02-10T08:00:00,2017-02-10T09:15:00
278,31427,DSB 109,T,2017-02-14T08:00:00,2017-02-14T09:15:00
279,31427,DSB 109,F,2017-02-17T08:00:00,2017-02-17T09:15:00
280,31427,DSB 109,F,2017-02-24T08:00:00,2017-02-24T09:15:00
281,31427,DSB 109,T,2017-02-28T08:00:00,2017-02-28T09:15:00
282,31427,DSB 109,F,2017-03-03T08:00:00,2017-03-03T09:15:00
283,31427,DSB 109,T,2017-03-07T08:00:00,2017-03-07T09:15:00
284,31427,DSB 109,F,2017-03-10T08:00:00,2017-03-10T09:15:00
285,31427,DSB 109,T,2017-03-21T08:00:00,2017-03-21T09:15:00
286,31427,DSB 109,F,2017-03-24T08:00:00,2017-03-24T09:15:00
287,31427,DSB 109,T,2017-03-28T08:00:00,2017-03-28T09:15:00
288,31427,DSB 109,F,2017-03-31T08:00:00,2017-03-31T09:15:00
289,31427,DSB 109,T,2017-04-04T08:00:00,2017-04-04T09:15:00
290,31427,DSB 109,F,2017-04-07T08:00:00,2017-04-07T09:15:00
291,31427,DSB 109,T,2017-04-11T08:00:00,2017-04-11T09:15:00
292,31427,DSB 109,T,2017-04-18T08:00:00,2017-04-18T09:15:00
293,31427,DSB 109,F,2017-04-21T08:00:00,2017-04-21T09:15:00
294,31427,DSB 109,T,2017-04-25T08:00:00,2017-04-25T09:15:00
295,31427,DSB 109,F,2017-04-28T08:00:00,2017-04-28T09:15:00
296,31427,DSB 109,T,2017-05-02T08:00:00,2017-05-02T09:15:00
297,31637,DSB 109,T,2017-01-17T09:30:00,2017-01-17T10:45:00
298,31637,DSB 109,F,2017-01-20T09:30:00,2017-01-20T10:45:00
299,31637,DSB 109,T,2017-01-24T09:30:00,2017-01-24T10:45:00
300,31637,DSB 109,F,2017-01-27T09:30:00,2017-01-27T10:45:00
301,31637,DSB 109,T,2017-01-31T09:30:00,2017-01-31T10:45:00
302,31637,DSB 109,F,2017-02-03T09:30:00,2017-02-03T10:45:00
303,31637,DSB 109,T,2017-02-07T09:30:00,2017-02-07T10:45:00
304,31637,DSB 109,F,2017-02-10T09:30:00,2017-02-10T10:45:00
305,31637,DSB 109,T,2017-02-14T09:30:00,2017-02-14T10:45:00
306,31637,DSB 109,F,2017-02-17T09:30:00,2017-02-17T10:45:00
307,31637,DSB 109,F,2017-02-24T09:30:00,2017-02-24T10:45:00
308,31637,DSB 109,T,2017-02-28T09:30:00,2017-02-28T10:45:00
309,31637,DSB 109,F,2017-03-03T09:30:00,2017-03-03T10:45:00
310,31637,DSB 109,T,2017-03-07T09:30:00,2017-03-07T10:45:00
311,31637,DSB 109,F,2017-03-10T09:30:00,2017-03-10T10:45:00
312,31637,DSB 109,T,2017-03-21T09:30:00,2017-03-21T10:45:00
313,31637,DSB 109,F,2017-03-24T09:30:00,2017-03-24T10:45:00
314,31637,DSB 109,T,2017-03-28T09:30:00,2017-03-28T10:45:00
