,crn,location,day,start,end
30,11601,DSB 107,W,2016-01-13T08:30:00,2016-01-13T16:30:00
31,11601,DSB 107,R,2016-01-14T08:30:00,2016-01-14T16:30:00
32,11601,DSB 107,S,2016-01-09T08:30:00,2016-01-09T16:30:00
33,11601,DSB 107,S,2016-01-16T08:30:00,2016-01-16T16:30:00
34,11615,DSB 112,M,2016-01-04T18:00:00,2016-01-04T21:30:00
35,11615,DSB 112,T,2016-01-05T18:00:00,2016-01-05T21:30:00
36,11615,DSB 112,W,2016-01-06T18:00:00,2016-01-06T21:30:00
37,11615,DSB 112,R,2016-01-07T18:00:00,2016-01-07T21:30:00
38,11615,DSB 112,M,2016-01-11T18:00:00,2016-01-11T21:30:00
39,11615,DSB 112,T,2016-01-12T18:00:00,2016-01-12T21:30:00
40,11615,DSB 112,W,2016-01-13T18:00:00,2016-01-13T21:30:00
41,11615,DSB 112,R,2016-01-14T18:00:00,2016-01-14T21:30:00
42,11615,DSB 112,M,2016-01-04T08:30:00,2016-01-04T16:30:00
43,11615,DSB 112,T,2016-01-05T08:30:00,2016-01-05T16:30:00
44,11615,DSB 112,W,2016-01-06T08:30:00,2016-01-06T16:30:00
45,11615,DSB 112,R,2016-01-07T08:30:00,2016-01-07T16:30:00
46,11615,DSB 112,M,2016-01-11T08:30:00,2016-01-11T16:30:00
47,11615,DSB 112,T,2016-01-12T08:30:00,2016-01-12T16:30:00
48,11615,DSB 112,W,2016-01-13T08:30:00,2016-01-13T16:30:00
49,11615,DSB 112,R,2016-01-14T08:30:00,2016-01-14T16:30:00
50,11615,DSB 112,S,2016-01-09T08:30:00,2016-01-09T16:30:00
51,11615,DSB 112,S,2016-01-16T08:30:00,2016-01-16T16:30:00
52,11617,DSB 109,M,2016-01-04T18:00:00,2016-01-04T21:30:00
53,11617,DSB 109,T,2016-01-05T18:00:00,2016-01-05T21:30:00
54,11617,DSB 109,W,2016-01-06T18:00:00,2016-01-06T21:30:00
55,11617,DSB 109,R,2016-01-07T18:00:00,2016-01-07T21:30:00
56,11617,DSB 109,M,2016-01-11T18:00:00,2016-01-11T21:30:00
57,11617,DSB 109,T,2016-01-12T18:00:00,2016-01-12T21:30:00
58,11617,DSB 109,W,2016-01-13T18:00:00,2016-01-13T21:30:00
59,11617,DSB 109,R,2016-01-14T18:00:00,2016-01-14T21:30:00
60,11617,DSB 109,M,2016-01-04T08:30:00,2016-01-04T16:30:00
61,11617,DSB 109,T,2016-01-05T08:30:00,2016-01-05T16:30:00
62,11617,DSB 109,W,2016-01-06T08:30:00,2016-01-06T16:30:00
63,11617,DSB 109,R,2016-01-07T08:30:00,2016-01-07T16:30:00
64,11617,DSB 109,M,2016-01-11T08:30:00,2016-01-11T16:30:00
65,11617,DSB 109,T,2016-01-12T08:30:00,2016-01-12T16:30:00
66,11617,DSB 109,W,2016-01-13T08:30:00,2016-01-13T16:30:00
67,11617,DSB 109,R,2016-01-14T08:30:00,2016-01-14T16:30:00
68,11617,DSB 109,S,2016-01-09T08:30:00,2016-01-09T16:30:00
69,11617,DSB 109,S,2016-01-16T08:30:00,2016-01-16T16:30:00
70,11608,JGS 25,W,2016-01-06T08:30:00,2016-01-06T16:30:00
71,11608,JGS 25,R,2016-01-07T08:30:00,2016-01-07T16:30:00
72,11608,JGS 25,F,2016-01-08T08:30:00,2016-01-08T16:30:00
73,11608,JGS 25,M,2016-01-11T08:30:00,2016-01-11T16:30:00
74,11608,JGS 25,T,2016-01-12T08:30:00,2016-01-12T16:30:00
75,11613,DMH 348,W,2016-01-06T08:30:00,2016-01-06T16:30:00
76,11613,DMH 348,R,2016-01-07T08:30:00,2016-01-07T16:30:00
77,11613,DMH 348,F,2016-01-08T08:30:00,2016-01-08T16:30:00
78,11613,DMH 348,M,2016-01-11T08:30:00,2016-01-11T16:30:00
79,11613,DMH 348,T,2016-01-12T08:30:00,2016-01-12T16:30:00
80,11612,LYL 22,W,2016-01-06T08:30:00,2016-01-06T16:30:00
81,11612,LYL 22,R,2016-01-07T08:30:00,2016-01-07T16:30:00
82,11612,LYL 22,F,2016-01-08T08:30:00,2016-01-08T16:30:00
83,11612,LYL 22,M,2016-01-11T08:30:00,2016-01-11T16:30:00
84,11612,LYL 22,T,2016-01-12T08:30:00,2016-01-12T16:30:00
85,11619,DSB 104,W,2016-01-06T18:30:00,2016-01-06T21:30:00
86,11619,DSB 104,W,2016-01-13T18:30:00,2016-01-13T21:30:00
87,11619,DSB 104,W,2016-01-20T18:30:00,2016-01-20T21:30:00
88,11619,DSB 104,W,2016-01-27T18:30:00,2016-01-27T21:30:00
89,11619,DSB 104,W,2016-01-06T09:00:00,2016-01-06T16:00:00
90,11619,DSB 104,W,2016-01-13T09:00:00,2016-01-13T16:00:00
91,11619,DSB 104,W,2016-01-20T09:00:00,2016-01-20T16:00:00
92,11619,DSB 104,W,2016-01-27T09:00:00,2016-01-27T16:00:00
93,11619,DSB 104,S,2016-01-09T09:00:00,2016-01-09T16:00:00
94,11619,DSB 104,S,2016-01-16T09:00:00,2016-01-16T16:00:00
95,11619,DSB 104,S,2016-01-23T09:00:00,2016-01-23T16:00:00
96,11619,DSB 104,S,2016-01-30T09:00:00,2016-01-30T16:00:00
97,11619,DSB 104,W,2016-01-06T09:00:00,2016-01-06T12:00:00
98,11619,DSB 104,W,2016-01-13T09:00:00,2016-01-13T12:00:00
99,11619,DSB 104,W,2016-01-20T09:00:00,2016-01-20T12:00:00
100,11619,DSB 104,W,2016-01-27T09:00:00,2016-01-27T12:00:00
101,11619,DSB 104,S,2016-01-09T09:00:00,2016-01-09T12:00:00
102,11619,DSB 104,S,2016-01-16T09:00:00,2016-01-16T12:00:00
103,11619,DSB 104,S,2016-01-23T09:00:00,2016-01-23T12:00:00
104,11619,DSB 104,S,2016-01-30T09:00:00,2016-01-30T12:00:00
105,11619,DSB 104,S,2016-02-06T09:00:00,2016-02-06T12:00:00
