,crn,location,day,start,end
40,37723,DSB 109,M,2019-03-25T11:00:00,2019-03-25T12:15:00
41,37723,DSB 109,R,2019-03-28T11:00:00,2019-03-28T12:15:00
42,37723,DSB 109,M,2019-04-01T11:00:00,2019-04-01T12:15:00
43,37723,DSB 109,R,2019-04-04T11:00:00,2019-04-04T12:15:00
44,37723,DSB 109,M,2019-04-08T11:00:00,2019-04-08T12:15:00
45,37723,DSB 109,R,2019-04-11T11:00:00,2019-04-11T12:15:00
46,37723,DSB 109,M,2019-04-15T11:00:00,2019-04-15T12:15:00
47,37723,DSB 109,R,2019-04-18T11:00:00,2019-04-18T12:15:00
48,37723,DSB 109,M,2019-04-22T11:00:00,2019-04-22T12:15:00
49,37723,DSB 109,R,2019-04-25T11:00:00,2019-04-25T12:15:00
50,37723,DSB 109,M,2019-04-29T11:00:00,2019-04-29T12:15:00
51,37723,DSB 109,T,2019-02-19T11:00:00,2019-02-19T12:15:00
52,37079,DSB 115,R,2019-01-24T11:00:00,2019-01-24T12:15:00
53,37079,DSB 115,M,2019-01-28T11:00:00,2019-01-28T12:15:00
54,37079,DSB 115,R,2019-01-31T11:00:00,2019-01-31T12:15:00
55,37079,DSB 115,M,2019-02-04T11:00:00,2019-02-04T12:15:00
56,37079,DSB 115,R,2019-02-07T11:00:00,2019-02-07T12:15:00
57,37079,DSB 115,M,2019-02-11T11:00:00,2019-02-11T12:15:00
58,37079,DSB 115,R,2019-02-14T11:00:00,2019-02-14T12:15:00
59,37079,DSB 115,R,2019-02-21T11:00:00,2019-02-21T12:15:00
60,37079,DSB 115,M,2019-02-25T11:00:00,2019-02-25T12:15:00
61,37079,DSB 115,R,2019-02-28T11:00:00,2019-02-28T12:15:00
62,37079,DSB 115,M,2019-03-04T11:00:00,2019-03-04T12:15:00
63,37079,DSB 115,R,2019-03-07T11:00:00,2019-03-07T12:15:00
64,37079,DSB 115,M,2019-03-11T11:00:00,2019-03-11T12:15:00
65,37079,DSB 115,R,2019-03-14T11:00:00,2019-03-14T12:15:00
66,37079,DSB 115,M,2019-03-25T11:00:00,2019-03-25T12:15:00
67,37079,DSB 115,R,2019-03-28T11:00:00,2019-03-28T12:15:00
68,37079,DSB 115,M,2019-04-01T11:00:00,2019-04-01T12:15:00
69,37079,DSB 115,R,2019-04-04T11:00:00,2019-04-04T12:15:00
70,37079,DSB 115,M,2019-04-08T11:00:00,2019-04-08T12:15:00
71,37079,DSB 115,R,2019-04-11T11:00:00,2019-04-11T12:15:00
72,37079,DSB 115,M,2019-04-15T11:00:00,2019-04-15T12:15:00
73,37079,DSB 115,R,2019-04-18T11:00:00,2019-04-18T12:15:00
74,37079,DSB 115,M,2019-04-22T11:00:00,2019-04-22T12:15:00
75,37079,DSB 115,R,2019-04-25T11:00:00,2019-04-25T12:15:00
76,37079,DSB 115,M,2019-04-29T11:00:00,2019-04-29T12:15:00
77,37079,DSB 115,T,2019-02-19T11:00:00,2019-02-19T12:15:00
78,37155,DSB 115,R,2019-01-24T12:30:00,2019-01-24T13:45:00
79,37155,DSB 115,M,2019-01-28T12:30:00,2019-01-28T13:45:00
80,37155,DSB 115,R,2019-01-31T12:30:00,2019-01-31T13:45:00
81,37155,DSB 115,M,2019-02-04T12:30:00,2019-02-04T13:45:00
82,37155,DSB 115,R,2019-02-07T12:30:00,2019-02-07T13:45:00
83,37155,DSB 115,M,2019-02-11T12:30:00,2019-02-11T13:45:00
84,37155,DSB 115,R,2019-02-14T12:30:00,2019-02-14T13:45:00
85,37155,DSB 115,R,2019-02-21T12:30:00,2019-02-21T13:45:00
86,37155,DSB 115,M,2019-02-25T12:30:00,2019-02-25T13:45:00
87,37155,DSB 115,R,2019-02-28T12:30:00,2019-02-28T13:45:00
88,37155,DSB 115,M,2019-03-04T12:30:00,2019-03-04T13:45:00
89,37155,DSB 115,R,2019-03-07T12:30:00,2019-03-07T13:45:00
90,37155,DSB 115,M,2019-03-11T12:30:00,2019-03-11T13:45:00
91,37155,DSB 115,R,2019-03-14T12:30:00,2019-03-14T13:45:00
92,37155,DSB 115,M,2019-03-25T12:30:00,2019-03-25T13:45:00
93,37155,DSB 115,R,2019-03-28T12:30:00,2019-03-28T13:45:00
94,37155,DSB 115,M,2019-04-01T12:30:00,2019-04-01T13:45:00
95,37155,DSB 115,R,2019-04-04T12:30:00,2019-04-04T13:45:00
96,37155,DSB 115,M,2019-04-08T12:30:00,2019-04-08T13:45:00
97,37155,DSB 115,R,2019-04-11T12:30:00,2019-04-11T13:45:00
98,37155,DSB 115,M,2019-04-15T12:30:00,2019-04-15T13:45:00
99,37155,DSB 115,R,2019-04-18T12:30:00,2019-04-18T13:45:00
100,37155,DSB 115,M,2019-04-22T12:30:00,2019-04-22T13:45:00
101,37155,DSB 115,R,2019-04-25T12:30:00,2019-04-25T13:45:00
102,37155,DSB 115,M,2019-04-29T12:30:00,2019-04-29T13:45:00
103,37155,DSB 115,T,2019-02-19T12:30:00,2019-02-19T13:45:00
104,37171,DSB 112,T,2019-01-22T11:00:00,2019-01-22T12:15:00
105,37171,DSB 112,F,2019-01-25T11:00:00,2019-01-25T12:15:00
106,37171,DSB 112,T,2019-01-29T11:00:00,2019-01-29T12:15:00
107,37171,DSB 112,F,2019-02-01T11:00:00,2019-02-01T12:15:00
108,37171,DSB 112,T,2019-02-05T11:00:00,2019-02-05T12:15:00
109,37171,DSB 112,F,2019-02-08T11:00:00,2019-02-08T12:15:00
110,37171,DSB 112,T,2019-02-12T11:00:00,2019-02-12T12:15:00
111,37171,DSB 112,F,2019-02-15T11:00:00,2019-02-15T12:15:00
112,37171,DSB 112,F,2019-02-22T11:00:00,2019-02-22T12:15:00
113,37171,DSB 112,T,2019-02-26T11:00:00,2019-02-26T12:15:00
114,37171,DSB 112,F,2019-03-01T11:00:00,2019-03-01T12:15:00
115,37171,DSB 112,T,2019-03-05T11:00:00,2019-03-05T12:15:00
116,37171,DSB 112,F,2019-03-08T11:00:00,2019-03-08T12:15:00
117,37171,DSB 112,T,2019-03-12T11:00:00,2019-03-12T12:15:00
118,37171,DSB 112,F,2019-03-15T11:00:00,2019-03-15T12:15:00
119,37171,DSB 112,T,2019-03-26T11:00:00,2019-03-26T12:15:00
120,37171,DSB 112,F,2019-03-29T11:00:00,2019-03-29T12:15:00
121,37171,DSB 112,T,2019-04-02T11:00:00,2019-04-02T12:15:00
122,37171,DSB 112,F,2019-04-05T11:00:00,2019-04-05T12:15:00
123,37171,DSB 112,T,2019-04-09T11:00:00,2019-04-09T12:15:00
124,37171,DSB 112,F,2019-04-12T11:00:00,2019-04-12T12:15:00
125,37171,DSB 112,T,2019-04-16T11:00:00,2019-04-16T12:15:00
126,37171,DSB 112,F,2019-04-19T11:00:00,2019-04-19T12:15:00
127,37171,DSB 112,T,2019-04-23T11:00:00,2019-04-23T12:15:00
128,37171,DSB 112,F,2019-04-26T11:00:00,2019-04-26T12:15:00
129,37171,DSB 112,T,2019-04-30T11:00:00,2019-04-30T12:15:00
130,37174,DSB 111,T,2019-01-22T11:00:00,2019-01-22T12:15:00
131,37174,DSB 111,F,2019-01-25T11:00:00,2019-01-25T12:15:00
132,37174,DSB 111,T,2019-01-29T11:00:00,2019-01-29T12:15:00
133,37174,DSB 111,F,2019-02-01T11:00:00,2019-02-01T12:15:00
134,37174,DSB 111,T,2019-02-05T11:00:00,2019-02-05T12:15:00
135,37174,DSB 111,F,2019-02-08T11:00:00,2019-02-08T12:15:00
136,37174,DSB 111,T,2019-02-12T11:00:00,2019-02-12T12:15:00
137,37174,DSB 111,F,2019-02-15T11:00:00,2019-02-15T12:15:00
138,37174,DSB 111,F,2019-02-22T11:00:00,2019-02-22T12:15:00
139,37174,DSB 111,T,2019-02-26T11:00:00,2019-02-26T12:15:00
140,37174,DSB 111,F,2019-03-01T11:00:00,2019-03-01T12:15:00
141,37174,DSB 111,T,2019-03-05T11:00:00,2019-03-05T12:15:00
142,37174,DSB 111,F,2019-03-08T11:00:00,2019-03-08T12:15:00
143,37174,DSB 111,T,2019-03-12T11:00:00,2019-03-12T12:15:00
144,37174,DSB 111,F,2019-03-15T11:00:00,2019-03-15T12:15:00
145,37174,DSB 111,T,2019-03-26T11:00:00,2019-03-26T12:15:00
146,37174,DSB 111,F,2019-03-29T11:00:00,2019-03-29T12:15:00
147,37174,DSB 111,T,2019-04-02T11:00:00,2019-04-02T12:15:00
148,37174,DSB 111,F,2019-04-05T11:00:00,2019-04-05T12:15:00
149,37174,DSB 111,T,2019-04-09T11:00:00,2019-04-09T12:15:00
150,37174,DSB 111,F,2019-04-12T11:00:00,2019-04-12T12:15:00
151,37174,DSB 111,T,2019-04-16T11:00:00,2019-04-16T12:15:00
152,37174,DSB 111,F,2019-04-19T11:00:00,2019-04-19T12:15:00
153,37174,DSB 111,T,2019-04-23T11:00:00,2019-04-23T12:15:00
154,37174,DSB 111,F,2019-04-26T11:00:00,2019-04-26T12:15:00
155,37174,DSB 111,T,2019-04-30T11:00:00,2019-04-30T12:15:00
156,37256,DSB 111,T,2019-01-22T12:30:00,2019-01-22T13:45:00
157,37256,DSB 111,F,2019-01-25T12:30:00,2019-01-25T13:45:00
158,37256,DSB 111,T,2019-01-29T12:30:00,2019-01-29T13:45:00
159,37256,DSB 111,F,2019-02-01T12:30:00,2019-02-01T13:45:00
160,37256,DSB 111,T,2019-02-05T12:30:00,2019-02-05T13:45:00
161,37256,DSB 111,F,2019-02-08T12:30:00,2019-02-08T13:45:00
162,37256,DSB 111,T,2019-02-12T12:30:00,2019-02-12T13:45:00
163,37256,DSB 111,F,2019-02-15T12:30:00,2019-02-15T13:45:00
164,37256,DSB 111,F,2019-02-22T12:30:00,2019-02-22T13:45:00
165,37256,DSB 111,T,2019-02-26T12:30:00,2019-02-26T13:45:00
166,37256,DSB 111,F,2019-03-01T12:30:00,2019-03-01T13:45:00
167,37256,DSB 111,T,2019-03-05T12:30:00,2019-03-05T13:45:00
168,37256,DSB 111,F,2019-03-08T12:30:00,2019-03-08T13:45:00
169,37256,DSB 111,T,2019-03-12T12:30:00,2019-03-12T13:45:00
170,37256,DSB 111,F,2019-03-15T12:30:00,2019-03-15T13:45:00
171,37256,DSB 111,T,2019-03-26T12:30:00,2019-03-26T13:45:00
172,37256,DSB 111,F,2019-03-29T12:30:00,2019-03-29T13:45:00
173,37256,DSB 111,T,2019-04-02T12:30:00,2019-04-02T13:45:00
174,37256,DSB 111,F,2019-04-05T12:30:00,2019-04-05T13:45:00
175,37256,DSB 111,T,2019-04-09T12:30:00,2019-04-09T13:45:00
176,37256,DSB 111,F,2019-04-12T12:30:00,2019-04-12T13:45:00
177,37256,DSB 111,T,2019-04-16T12:30:00,2019-04-16T13:45:00
178,37256,DSB 111,F,2019-04-19T12:30:00,2019-04-19T13:45:00
179,37256,DSB 111,T,2019-04-23T12:30:00,2019-04-23T13:45:00
180,37256,DSB 111,F,2019-04-26T12:30:00,2019-04-26T13:45:00
181,37256,DSB 111,T,2019-04-30T12:30:00,2019-04-30T13:45:00
182,37365,DSB 111,T,2019-01-22T08:00:00,2019-01-22T09:15:00
183,37365,DSB 111,F,2019-01-25T08:00:00,2019-01-25T09:15:00
184,37365,DSB 111,T,2019-01-29T08:00:00,2019-01-29T09:15:00
185,37365,DSB 111,F,2019-02-01T08:00:00,2019-02-01T09:15:00
186,37365,DSB 111,T,2019-02-05T08:00:00,2019-02-05T09:15:00
187,37365,DSB 111,F,2019-02-08T08:00:00,2019-02-08T09:15:00
188,37365,DSB 111,T,2019-02-12T08:00:00,2019-02-12T09:15:00
189,37365,DSB 111,F,2019-02-15T08:00:00,2019-02-15T09:15:00
190,37365,DSB 111,F,2019-02-22T08:00:00,2019-02-22T09:15:00
191,37365,DSB 111,T,2019-02-26T08:00:00,2019-02-26T09:15:00
192,37365,DSB 111,F,2019-03-01T08:00:00,2019-03-01T09:15:00
193,37365,DSB 111,T,2019-03-05T08:00:00,2019-03-05T09:15:00
194,37365,DSB 111,F,2019-03-08T08:00:00,2019-03-08T09:15:00
195,37365,DSB 111,T,2019-03-12T08:00:00,2019-03-12T09:15:00
196,37365,DSB 111,F,2019-03-15T08:00:00,2019-03-15T09:15:00
197,37365,DSB 111,T,2019-03-26T08:00:00,2019-03-26T09:15:00
198,37365,DSB 111,F,2019-03-29T08:00:00,2019-03-29T09:15:00
199,37365,DSB 111,T,2019-04-02T08:00:00,2019-04-02T09:15:00
200,37365,DSB 111,F,2019-04-05T08:00:00,2019-04-05T09:15:00
201,37365,DSB 111,T,2019-04-09T08:00:00,2019-04-09T09:15:00
202,37365,DSB 111,F,2019-04-12T08:00:00,2019-04-12T09:15:00
203,37365,DSB 111,T,2019-04-16T08:00:00,2019-04-16T09:15:00
204,37365,DSB 111,F,2019-04-19T08:00:00,2019-04-19T09:15:00
205,37365,DSB 111,T,2019-04-23T08:00:00,2019-04-23T09:15:00
206,37365,DSB 111,F,2019-04-26T08:00:00,2019-04-26T09:15:00
207,37365,DSB 111,T,2019-04-30T08:00:00,2019-04-30T09:15:00
208,37366,DSB 110B,T,2019-01-22T11:00:00,2019-01-22T12:15:00
209,37366,DSB 110B,F,2019-01-25T11:00:00,2019-01-25T12:15:00
210,37366,DSB 110B,T,2019-01-29T11:00:00,2019-01-29T12:15:00
211,37366,DSB 110B,F,2019-02-01T11:00:00,2019-02-01T12:15:00
212,37366,DSB 110B,T,2019-02-05T11:00:00,2019-02-05T12:15:00
213,37366,DSB 110B,F,2019-02-08T11:00:00,2019-02-08T12:15:00
214,37366,DSB 110B,T,2019-02-12T11:00:00,2019-02-12T12:15:00
215,37366,DSB 110B,F,2019-02-15T11:00:00,2019-02-15T12:15:00
216,37366,DSB 110B,F,2019-02-22T11:00:00,2019-02-22T12:15:00
217,37366,DSB 110B,T,2019-02-26T11:00:00,2019-02-26T12:15:00
218,37366,DSB 110B,F,2019-03-01T11:00:00,2019-03-01T12:15:00
219,37366,DSB 110B,T,2019-03-05T11:00:00,2019-03-05T12:15:00
220,37366,DSB 110B,F,2019-03-08T11:00:00,2019-03-08T12:15:00
221,37366,DSB 110B,T,2019-03-12T11:00:00,2019-03-12T12:15:00
222,37366,DSB 110B,F,2019-03-15T11:00:00,2019-03-15T12:15:00
223,37366,DSB 110B,T,2019-03-26T11:00:00,2019-03-26T12:15:00
224,37366,DSB 110B,F,2019-03-29T11:00:00,2019-03-29T12:15:00
225,37366,DSB 110B,T,2019-04-02T11:00:00,2019-04-02T12:15:00
226,37366,DSB 110B,F,2019-04-05T11:00:00,2019-04-05T12:15:00
227,37366,DSB 110B,T,2019-04-09T11:00:00,2019-04-09T12:15:00
228,37366,DSB 110B,F,2019-04-12T11:00:00,2019-04-12T12:15:00
229,37366,DSB 110B,T,2019-04-16T11:00:00,2019-04-16T12:15:00
230,37366,DSB 110B,F,2019-04-19T11:00:00,2019-04-19T12:15:00
231,37366,DSB 110B,T,2019-04-23T11:00:00,2019-04-23T12:15:00
232,37366,DSB 110B,F,2019-04-26T11:00:00,2019-04-26T12:15:00
233,37366,DSB 110B,T,2019-04-30T11:00:00,2019-04-30T12:15:00
234,37510,DSB 105,T,2019-01-22T12:30:00,2019-01-22T13:45:00
235,37510,DSB 105,F,2019-01-25T12:30:00,2019-01-25T13:45:00
236,37510,DSB 105,T,2019-01-29T12:30:00,2019-01-29T13:45:00
237,37510,DSB 105,F,2019-02-01T12:30:00,2019-02-01T13:45:00
238,37510,DSB 105,T,2019-02-05T12:30:00,2019-02-05T13:45:00
239,37510,DSB 105,F,2019-02-08T12:30:00,2019-02-08T13:45:00
240,37510,DSB 105,T,2019-02-12T12:30:00,2019-02-12T13:45:00
241,37510,DSB 105,F,2019-02-15T12:30:00,2019-02-15T13:45:00
242,37510,DSB 105,F,2019-02-22T12:30:00,2019-02-22T13:45:00
243,37510,DSB 105,T,2019-02-26T12:30:00,2019-02-26T13:45:00
244,37510,DSB 105,F,2019-03-01T12:30:00,2019-03-01T13:45:00
245,37510,DSB 105,T,2019-03-05T12:30:00,2019-03-05T13:45:00
246,37510,DSB 105,F,2019-03-08T12:30:00,2019-03-08T13:45:00
247,37510,DSB 105,T,2019-03-12T12:30:00,2019-03-12T13:45:00
248,37510,DSB 105,F,2019-03-15T12:30:00,2019-03-15T13:45:00
249,37510,DSB 105,T,2019-03-26T12:30:00,2019-03-26T13:45:00
250,37510,DSB 105,F,2019-03-29T12:30:00,2019-03-29T13:45:00
251,37510,DSB 105,T,2019-04-02T12:30:00,2019-04-02T13:45:00
252,37510,DSB 105,F,2019-04-05T12:30:00,2019-04-05T13:45:00
253,37510,DSB 105,T,2019-04-09T12:30:00,2019-04-09T13:45:00
254,37510,DSB 105,F,2019-04-12T12:30:00,2019-04-12T13:45:00
255,37510,DSB 105,T,2019-04-16T12:30:00,2019-04-16T13:45:00
256,37510,DSB 105,F,2019-04-19T12:30:00,2019-04-19T13:45:00
257,37510,DSB 105,T,2019-04-23T12:30:00,2019-04-23T13:45:00
258,37510,DSB 105,F,2019-04-26T12:30:00,2019-04-26T13:45:00
259,37510,DSB 105,T,2019-04-30T12:30:00,2019-04-30T13:45:00
260,37549,DSB 111,T,2019-01-22T09:30:00,2019-01-22T10:45:00
261,37549,DSB 111,F,2019-01-25T09:30:00,2019-01-25T10:45:00
262,37549,DSB 111,T,2019-01-29T09:30:00,2019-01-29T10:45:00
263,37549,DSB 111,F,2019-02-01T09:30:00,2019-02-01T10:45:00
264,37549,DSB 111,T,2019-02-05T09:30:00,2019-02-05T10:45:00
265,37549,DSB 111,F,2019-02-08T09:30:00,2019-02-08T10:45:00
266,37549,DSB 111,T,2019-02-12T09:30:00,2019-02-12T10:45:00
267,37549,DSB 111,F,2019-02-15T09:30:00,2019-02-15T10:45:00
268,37549,DSB 111,F,2019-02-22T09:30:00,2019-02-22T10:45:00
269,37549,DSB 111,T,2019-02-26T09:30:00,2019-02-26T10:45:00
270,37549,DSB 111,F,2019-03-01T09:30:00,2019-03-01T10:45:00
271,37549,DSB 111,T,2019-03-05T09:30:00,2019-03-05T10:45:00
272,37549,DSB 111,F,2019-03-08T09:30:00,2019-03-08T10:45:00
273,37549,DSB 111,T,2019-03-12T09:30:00,2019-03-12T10:45:00
274,37549,DSB 111,F,2019-03-15T09:30:00,2019-03-15T10:45:00
275,37549,DSB 111,T,2019-03-26T09:30:00,2019-03-26T10:45:00
276,37549,DSB 111,F,2019-03-29T09:30:00,2019-03-29T10:45:00
277,37549,DSB 111,T,2019-04-02T09:30:00,2019-04-02T10:45:00
278,37549,DSB 111,F,2019-04-05T09:30:00,2019-04-05T10:45:00
279,37549,DSB 111,T,2019-04-09T09:30:00,2019-04-09T10:45:00
280,37549,DSB 111,F,2019-04-12T09:30:00,2019-04-12T10:45:00
281,37549,DSB 111,T,2019-04-16T09:30:00,2019-04-16T10:45:00
282,37549,DSB 111,F,2019-04-19T09:30:00,2019-04-19T10:45:00
283,37549,DSB 111,T,2019-04-23T09:30:00,2019-04-23T10:45:00
284,37549,DSB 111,F,2019-04-26T09:30:00,2019-04-26T10:45:00
285,37549,DSB 111,T,2019-04-30T09:30:00,2019-04-30T10:45:00
286,37550,DSB 112,T,2019-01-22T12:30:00,2019-01-22T13:45:00
287,37550,DSB 112,F,2019-01-25T12:30:00,2019-01-25T13:45:00
288,37550,DSB 112,T,2019-01-29T12:30:00,2019-01-29T13:45:00
289,37550,DSB 112,F,2019-02-01T12:30:00,2019-02-01T13:45:00
290,37550,DSB 112,T,2019-02-05T12:30:00,2019-02-05T13:45:00
291,37550,DSB 112,F,2019-02-08T12:30:00,2019-02-08T13:45:00
292,37550,DSB 112,T,2019-02-12T12:30:00,2019-02-12T13:45:00
293,37550,DSB 112,F,2019-02-15T12:30:00,2019-02-15T13:45:00
294,37550,DSB 112,F,2019-02-22T12:30:00,2019-02-22T13:45:00
295,37550,DSB 112,T,2019-02-26T12:30:00,2019-02-26T13:45:00
296,37550,DSB 112,F,2019-03-01T12:30:00,2019-03-01T13:45:00
297,37550,DSB 112,T,2019-03-05T12:30:00,2019-03-05T13:45:00
298,37550,DSB 112,F,2019-03-08T12:30:00,2019-03-08T13:45:00
299,37550,DSB 112,T,2019-03-12T12:30:00,2019-03-12T13:45:00
300,37550,DSB 112,F,2019-03-15T12:30:00,2019-03-15T13:45:00
301,37550,DSB 112,T,2019-03-26T12:30:00,2019-03-26T13:45:00
302,37550,DSB 112,F,2019-03-29T12:30:00,2019-03-29T13:45:00
303,37550,DSB 112,T,2019-04-02T12:30:00,2019-04-02T13:45:00
304,37550,DSB 112,F,2019-04-05T12:30:00,2019-04-05T13:45:00
305,37550,DSB 112,T,2019-04-09T12:30:00,2019-04-09T13:45:00
306,37550,DSB 112,F,2019-04-12T12:30:00,2019-04-12T13:45:00
307,37550,DSB 112,T,2019-04-16T12:30:00,2019-04-16T13:45:00
308,37550,DSB 112,F,2019-04-19T12:30:00,2019-04-19T13:45:00
309,37550,DSB 112,T,2019-04-23T12:30:00,2019-04-23T13:45:00
310,37550,DSB 112,F,2019-04-26T12:30:00,2019-04-26T13:45:00
311,37550,DSB 112,T,2019-04-30T12:30:00,2019-04-30T13:45:00
312,37551,DSB 115,R,2019-01-24T14:00:00,2019-01-24T15:15:00
313,37551,DSB 115,M,2019-01-28T14:00:00,2019-01-28T15:15:00
314,37551,DSB 115,R,2019-01-31T14:00:00,2019-01-31T15:15:00
315,37551,DSB 115,M,2019-02-04T14:00:00,2019-02-04T15:15:00
316,37551,DSB 115,R,2019-02-07T14:00:00,2019-02-07T15:15:00
317,37551,DSB 115,M,2019-02-11T14:00:00,2019-02-11T15:15:00
318,37551,DSB 115,R,2019-02-14T14:00:00,2019-02-14T15:15:00
319,37551,DSB 115,R,2019-02-21T14:00:00,2019-02-21T15:15:00
320,37551,DSB 115,M,2019-02-25T14:00:00,2019-02-25T15:15:00
321,37551,DSB 115,R,2019-02-28T14:00:00,2019-02-28T15:15:00
322,37551,DSB 115,M,2019-03-04T14:00:00,2019-03-04T15:15:00
323,37551,DSB 115,R,2019-03-07T14:00:00,2019-03-07T15:15:00
324,37551,DSB 115,M,2019-03-11T14:00:00,2019-03-11T15:15:00
325,37551,DSB 115,R,2019-03-14T14:00:00,2019-03-14T15:15:00
326,37551,DSB 115,M,2019-03-25T14:00:00,2019-03-25T15:15:00
327,37551,DSB 115,R,2019-03-28T14:00:00,2019-03-28T15:15:00
328,37551,DSB 115,M,2019-04-01T14:00:00,2019-04-01T15:15:00
329,37551,DSB 115,R,2019-04-04T14:00:00,2019-04-04T15:15:00
330,37551,DSB 115,M,2019-04-08T14:00:00,2019-04-08T15:15:00
331,37551,DSB 115,R,2019-04-11T14:00:00,2019-04-11T15:15:00
332,37551,DSB 115,M,2019-04-15T14:00:00,2019-04-15T15:15:00
333,37551,DSB 115,R,2019-04-18T14:00:00,2019-04-18T15:15:00
334,37551,DSB 115,M,2019-04-22T14:00:00,2019-04-22T15:15:00
335,37551,DSB 115,R,2019-04-25T14:00:00,2019-04-25T15:15:00
336,37551,DSB 115,M,2019-04-29T14:00:00,2019-04-29T15:15:00
337,37551,DSB 115,T,2019-02-19T14:00:00,2019-02-19T15:15:00
338,37682,DSB 115,R,2019-01-24T15:30:00,2019-01-24T16:45:00
339,37682,DSB 115,M,2019-01-28T15:30:00,2019-01-28T16:45:00
340,37682,DSB 115,R,2019-01-31T15:30:00,2019-01-31T16:45:00
341,37682,DSB 115,M,2019-02-04T15:30:00,2019-02-04T16:45:00
342,37682,DSB 115,R,2019-02-07T15:30:00,2019-02-07T16:45:00
343,37682,DSB 115,M,2019-02-11T15:30:00,2019-02-11T16:45:00
344,37682,DSB 115,R,2019-02-14T15:30:00,2019-02-14T16:45:00
345,37682,DSB 115,R,2019-02-21T15:30:00,2019-02-21T16:45:00
346,37682,DSB 115,M,2019-02-25T15:30:00,2019-02-25T16:45:00
347,37682,DSB 115,R,2019-02-28T15:30:00,2019-02-28T16:45:00
348,37682,DSB 115,M,2019-03-04T15:30:00,2019-03-04T16:45:00
349,37682,DSB 115,R,2019-03-07T15:30:00,2019-03-07T16:45:00
350,37682,DSB 115,M,2019-03-11T15:30:00,2019-03-11T16:45:00
351,37682,DSB 115,R,2019-03-14T15:30:00,2019-03-14T16:45:00
352,37682,DSB 115,M,2019-03-25T15:30:00,2019-03-25T16:45:00
353,37682,DSB 115,R,2019-03-28T15:30:00,2019-03-28T16:45:00
354,37682,DSB 115,M,2019-04-01T15:30:00,2019-04-01T16:45:00
355,37682,DSB 115,R,2019-04-04T15:30:00,2019-04-04T16:45:00
356,37682,DSB 115,M,2019-04-08T15:30:00,2019-04-08T16:45:00
