,crn,location,day,start,end
272,76102,DSB 110B,M,2015-10-19T17:00:00,2015-10-19T18:15:00
273,76102,DSB 110B,W,2015-10-21T17:00:00,2015-10-21T18:15:00
274,76102,DSB 110B,M,2015-10-26T17:00:00,2015-10-26T18:15:00
275,76102,DSB 110B,W,2015-10-28T17:00:00,2015-10-28T18:15:00
276,76102,DSB 110B,M,2015-11-02T17:00:00,2015-11-02T18:15:00
277,76102,DSB 110B,W,2015-11-04T17:00:00,2015-11-04T18:15:00
278,76102,DSB 110B,M,2015-11-09T17:00:00,2015-11-09T18:15:00
279,76102,DSB 110B,W,2015-11-11T17:00:00,2015-11-11T18:15:00
280,76102,DSB 110B,M,2015-11-16T17:00:00,2015-11-16T18:15:00
281,76102,DSB 110B,W,2015-11-18T17:00:00,2015-11-18T18:15:00
282,76102,DSB 110B,M,2015-11-23T17:00:00,2015-11-23T18:15:00
283,76102,DSB 110B,M,2015-11-30T17:00:00,2015-11-30T18:15:00
284,76102,DSB 110B,W,2015-12-02T17:00:00,2015-12-02T18:15:00
285,76102,DSB 110B,M,2015-12-07T17:00:00,2015-12-07T18:15:00
286,76689,DSB 110B,W,2015-09-02T18:30:00,2015-09-02T19:45:00
287,76689,DSB 110B,M,2015-09-07T18:30:00,2015-09-07T19:45:00
288,76689,DSB 110B,W,2015-09-09T18:30:00,2015-09-09T19:45:00
289,76689,DSB 110B,M,2015-09-14T18:30:00,2015-09-14T19:45:00
290,76689,DSB 110B,W,2015-09-16T18:30:00,2015-09-16T19:45:00
291,76689,DSB 110B,M,2015-09-21T18:30:00,2015-09-21T19:45:00
292,76689,DSB 110B,W,2015-09-23T18:30:00,2015-09-23T19:45:00
293,76689,DSB 110B,M,2015-09-28T18:30:00,2015-09-28T19:45:00
294,76689,DSB 110B,W,2015-09-30T18:30:00,2015-09-30T19:45:00
295,76689,DSB 110B,M,2015-10-05T18:30:00,2015-10-05T19:45:00
296,76689,DSB 110B,W,2015-10-07T18:30:00,2015-10-07T19:45:00
297,76689,DSB 110B,W,2015-10-14T18:30:00,2015-10-14T19:45:00
298,76689,DSB 110B,M,2015-10-19T18:30:00,2015-10-19T19:45:00
299,76689,DSB 110B,W,2015-10-21T18:30:00,2015-10-21T19:45:00
300,76689,DSB 110B,M,2015-10-26T18:30:00,2015-10-26T19:45:00
301,76689,DSB 110B,W,2015-10-28T18:30:00,2015-10-28T19:45:00
302,76689,DSB 110B,M,2015-11-02T18:30:00,2015-11-02T19:45:00
303,76689,DSB 110B,W,2015-11-04T18:30:00,2015-11-04T19:45:00
304,76689,DSB 110B,M,2015-11-09T18:30:00,2015-11-09T19:45:00
305,76689,DSB 110B,W,2015-11-11T18:30:00,2015-11-11T19:45:00
306,76689,DSB 110B,M,2015-11-16T18:30:00,2015-11-16T19:45:00
307,76689,DSB 110B,W,2015-11-18T18:30:00,2015-11-18T19:45:00
308,76689,DSB 110B,M,2015-11-23T18:30:00,2015-11-23T19:45:00
309,76689,DSB 110B,M,2015-11-30T18:30:00,2015-11-30T19:45:00
310,76689,DSB 110B,W,2015-12-02T18:30:00,2015-12-02T19:45:00
311,76689,DSB 110B,M,2015-12-07T18:30:00,2015-12-07T19:45:00
312,76690,DSB 111,T,2015-09-01T11:00:00,2015-09-01T12:15:00
313,76690,DSB 111,F,2015-09-04T11:00:00,2015-09-04T12:15:00
314,76690,DSB 111,T,2015-09-08T11:00:00,2015-09-08T12:15:00
315,76690,DSB 111,F,2015-09-11T11:00:00,2015-09-11T12:15:00
316,76690,DSB 111,T,2015-09-15T11:00:00,2015-09-15T12:15:00
317,76690,DSB 111,F,2015-09-18T11:00:00,2015-09-18T12:15:00
318,76690,DSB 111,T,2015-09-22T11:00:00,2015-09-22T12:15:00
319,76690,DSB 111,F,2015-09-25T11:00:00,2015-09-25T12:15:00
320,76690,DSB 111,T,2015-09-29T11:00:00,2015-09-29T12:15:00
321,76690,DSB 111,F,2015-10-02T11:00:00,2015-10-02T12:15:00
322,76690,DSB 111,T,2015-10-06T11:00:00,2015-10-06T12:15:00
323,76690,DSB 111,F,2015-10-09T11:00:00,2015-10-09T12:15:00
324,76690,DSB 111,F,2015-10-16T11:00:00,2015-10-16T12:15:00
325,76690,DSB 111,T,2015-10-20T11:00:00,2015-10-20T12:15:00
326,76690,DSB 111,F,2015-10-23T11:00:00,2015-10-23T12:15:00
327,76690,DSB 111,T,2015-10-27T11:00:00,2015-10-27T12:15:00
328,76690,DSB 111,F,2015-10-30T11:00:00,2015-10-30T12:15:00
329,76690,DSB 111,T,2015-11-03T11:00:00,2015-11-03T12:15:00
330,76690,DSB 111,F,2015-11-06T11:00:00,2015-11-06T12:15:00
331,76690,DSB 111,T,2015-11-10T11:00:00,2015-11-10T12:15:00
332,76690,DSB 111,F,2015-11-13T11:00:00,2015-11-13T12:15:00
333,76690,DSB 111,T,2015-11-17T11:00:00,2015-11-17T12:15:00
334,76690,DSB 111,F,2015-11-20T11:00:00,2015-11-20T12:15:00
335,76690,DSB 111,T,2015-11-24T11:00:00,2015-11-24T12:15:00
336,76690,DSB 111,T,2015-12-01T11:00:00,2015-12-01T12:15:00
337,76690,DSB 111,F,2015-12-04T11:00:00,2015-12-04T12:15:00
338,76694,DSB 111,T,2015-09-01T17:00:00,2015-09-01T18:15:00
339,76694,DSB 111,F,2015-09-04T17:00:00,2015-09-04T18:15:00
340,76694,DSB 111,T,2015-09-08T17:00:00,2015-09-08T18:15:00
341,76694,DSB 111,F,2015-09-11T17:00:00,2015-09-11T18:15:00
342,76694,DSB 111,T,2015-09-15T17:00:00,2015-09-15T18:15:00
343,76694,DSB 111,F,2015-09-18T17:00:00,2015-09-18T18:15:00
344,76694,DSB 111,T,2015-09-22T17:00:00,2015-09-22T18:15:00
345,76694,DSB 111,F,2015-09-25T17:00:00,2015-09-25T18:15:00
346,76694,DSB 111,T,2015-09-29T17:00:00,2015-09-29T18:15:00
347,76694,DSB 111,F,2015-10-02T17:00:00,2015-10-02T18:15:00
348,76694,DSB 111,T,2015-10-06T17:00:00,2015-10-06T18:15:00
349,76694,DSB 111,F,2015-10-09T17:00:00,2015-10-09T18:15:00
350,76694,DSB 111,F,2015-10-16T17:00:00,2015-10-16T18:15:00
351,76694,DSB 111,T,2015-10-20T17:00:00,2015-10-20T18:15:00
352,76694,DSB 111,F,2015-10-23T17:00:00,2015-10-23T18:15:00
353,76694,DSB 111,T,2015-10-27T17:00:00,2015-10-27T18:15:00
354,76694,DSB 111,F,2015-10-30T17:00:00,2015-10-30T18:15:00
355,76694,DSB 111,T,2015-11-03T17:00:00,2015-11-03T18:15:00
356,76694,DSB 111,F,2015-11-06T17:00:00,2015-11-06T18:15:00
